ensembl_id,hgnc_symbol,hgnc_id,go_name,go_id,go_domain,ncon_gene,ncon_go,global_padj,gene_padj,pval,sim,sem_sim,cilow_global_padj,ciupp_global_padj,cilow_gene_padj,ciupp_gene_padj,cilow_pval,ciupp_pval
ENSG00000127241,MASP1,6901,"complement activation, lectin pathway",GO:0001867,biological process,15,3.0,9.413e-02,5.421e-02,2.725e-02,8.501e-01,1.593e-02,8.531e-02,1.039e-01,4.273e-02,6.876e-02,1.826e-02,4.064e-02
ENSG00000127241,MASP1,6901,protein homodimerization activity,GO:0042803,molecular function,15,23.0,9.644e-02,5.644e-02,3.025e-02,8.399e-01,1.757e-02,9.329e-02,9.969e-02,4.353e-02,7.317e-02,1.926e-02,4.751e-02
ENSG00000127241,MASP1,6901,protein binding,GO:0005515,molecular function,15,577.0,1.026e-01,5.644e-02,4.189e-02,8.077e-01,1.518e-02,9.737e-02,1.082e-01,4.353e-02,7.317e-02,2.916e-02,6.018e-02
ENSG00000127241,MASP1,6901,cytosol,GO:0005829,cellular component,15,85.0,1.027e-01,5.644e-02,4.250e-02,8.065e-01,1.313e-02,9.806e-02,1.075e-01,4.353e-02,7.317e-02,3.109e-02,5.810e-02
ENSG00000127241,MASP1,6901,extracellular space,GO:0005615,cellular component,15,58.0,1.060e-01,6.159e-02,5.003e-02,7.902e-01,5.359e-03,9.927e-02,1.131e-01,5.625e-02,6.743e-02,4.440e-02,5.637e-02
ENSG00000127241,MASP1,6901,serine-type endopeptidase activity,GO:0004252,molecular function,15,3.0,1.081e-01,6.420e-02,3.725e-02,8.129e-01,4.548e-02,7.848e-02,1.488e-01,3.739e-02,1.102e-01,1.287e-02,1.078e-01
ENSG00000127241,MASP1,6901,nucleoplasm,GO:0005654,cellular component,15,78.0,1.101e-01,6.000e-02,5.170e-02,7.856e-01,1.778e-02,9.988e-02,1.215e-01,4.362e-02,8.252e-02,3.440e-02,7.770e-02
ENSG00000127241,MASP1,6901,peptidase activity,GO:0008233,molecular function,15,16.0,1.138e-01,7.005e-02,5.385e-02,7.774e-01,3.577e-02,8.192e-02,1.581e-01,4.532e-02,1.083e-01,2.485e-02,1.167e-01
ENSG00000138829,FBN2,3604,camera-type eye development,GO:0043010,biological process,13,6.0,9.128e-02,2.877e-02,8.083e-03,9.390e-01,6.185e-03,8.373e-02,9.952e-02,2.027e-02,4.083e-02,6.066e-03,1.077e-02
ENSG00000138829,FBN2,3604,embryonic eye morphogenesis,GO:0048048,biological process,13,5.0,9.128e-02,2.877e-02,9.163e-03,9.286e-01,1.600e-02,8.373e-02,9.952e-02,2.027e-02,4.083e-02,4.278e-03,1.963e-02
ENSG00000138829,FBN2,3604,collagen-containing extracellular matrix,GO:0062023,cellular component,13,27.0,9.128e-02,3.033e-02,1.497e-02,8.956e-01,2.128e-02,8.373e-02,9.952e-02,2.186e-02,4.209e-02,6.903e-03,3.247e-02
ENSG00000138829,FBN2,3604,anatomical structure morphogenesis,GO:0009653,biological process,13,94.0,9.128e-02,3.141e-02,2.015e-02,8.781e-01,3.570e-03,8.373e-02,9.952e-02,2.389e-02,4.128e-02,1.828e-02,2.220e-02
ENSG00000138829,FBN2,3604,extracellular matrix,GO:0031012,cellular component,13,21.0,9.131e-02,3.011e-02,1.659e-02,8.901e-01,1.965e-02,8.371e-02,9.961e-02,2.167e-02,4.183e-02,9.315e-03,2.956e-02
ENSG00000138829,FBN2,3604,microfibril,GO:0001527,cellular component,13,3.0,9.143e-02,3.033e-02,2.106e-02,8.721e-01,1.592e-02,8.362e-02,9.996e-02,2.186e-02,4.209e-02,1.349e-02,3.288e-02
ENSG00000138829,FBN2,3604,extracellular matrix structural constituent,GO:0005201,molecular function,13,13.0,1.052e-01,5.620e-02,4.918e-02,7.919e-01,9.561e-03,9.595e-02,1.153e-01,4.529e-02,6.974e-02,3.963e-02,6.103e-02
ENSG00000138829,FBN2,3604,protein binding,GO:0005515,molecular function,13,577.0,1.627e-01,1.178e-01,1.178e-01,6.841e-01,2.241e-02,1.304e-01,2.030e-01,7.957e-02,1.744e-01,7.957e-02,1.744e-01
ENSG00000130037,KCNA5,6224,potassium ion transport,GO:0006813,biological process,36,3.0,9.128e-02,4.613e-02,9.135e-03,9.331e-01,4.267e-03,8.373e-02,9.952e-02,3.610e-02,5.895e-02,7.660e-03,1.089e-02
ENSG00000130037,KCNA5,6224,regulation of heart rate by cardiac conduction,GO:0086091,biological process,36,4.0,9.128e-02,4.613e-02,9.729e-03,9.281e-01,9.266e-03,8.373e-02,9.952e-02,3.610e-02,5.895e-02,6.416e-03,1.475e-02
ENSG00000130037,KCNA5,6224,membrane hyperpolarization,GO:0060081,biological process,36,2.0,9.128e-02,4.613e-02,1.083e-02,9.229e-01,6.208e-03,8.373e-02,9.952e-02,3.610e-02,5.895e-02,8.418e-03,1.393e-02
ENSG00000130037,KCNA5,6224,potassium ion transmembrane transport,GO:0071805,biological process,36,13.0,9.128e-02,4.613e-02,1.108e-02,9.208e-01,9.166e-03,8.373e-02,9.952e-02,3.610e-02,5.895e-02,7.845e-03,1.564e-02
ENSG00000130037,KCNA5,6224,alpha-actinin binding,GO:0051393,molecular function,36,3.0,9.128e-02,4.613e-02,1.050e-02,9.205e-01,1.629e-02,8.373e-02,9.952e-02,3.610e-02,5.895e-02,5.133e-03,2.149e-02
ENSG00000130037,KCNA5,6224,delayed rectifier potassium channel activity,GO:0005251,molecular function,36,4.0,9.128e-02,4.613e-02,1.214e-02,9.140e-01,1.341e-02,8.373e-02,9.952e-02,3.610e-02,5.895e-02,7.379e-03,1.998e-02
ENSG00000130037,KCNA5,6224,voltage-gated potassium channel activity,GO:0005249,molecular function,36,13.0,9.128e-02,4.613e-02,1.264e-02,9.107e-01,1.549e-02,8.373e-02,9.952e-02,3.610e-02,5.895e-02,7.293e-03,2.191e-02
ENSG00000130037,KCNA5,6224,regulation of atrial cardiac muscle cell membrane repolarization,GO:0060372,biological process,36,3.0,9.128e-02,4.613e-02,1.491e-02,9.013e-01,8.188e-03,8.373e-02,9.952e-02,3.610e-02,5.895e-02,1.127e-02,1.974e-02
ENSG00000130037,KCNA5,6224,scaffold protein binding,GO:0097110,molecular function,36,3.0,9.128e-02,4.613e-02,1.519e-02,8.990e-01,1.189e-02,8.373e-02,9.952e-02,3.610e-02,5.895e-02,1.019e-02,2.264e-02
ENSG00000130037,KCNA5,6224,potassium ion export across plasma membrane,GO:0097623,biological process,36,4.0,9.128e-02,4.820e-02,1.516e-02,8.997e-01,9.656e-03,8.373e-02,9.952e-02,3.707e-02,6.266e-02,1.113e-02,2.065e-02
ENSG00000130037,KCNA5,6224,intercalated disc,GO:0014704,cellular component,36,2.0,9.162e-02,4.872e-02,2.049e-02,8.755e-01,1.095e-02,8.451e-02,9.933e-02,3.716e-02,6.388e-02,1.527e-02,2.749e-02
ENSG00000130037,KCNA5,6224,outward rectifier potassium channel activity,GO:0015271,molecular function,36,4.0,9.253e-02,5.705e-02,2.935e-02,8.429e-01,6.946e-03,8.511e-02,1.006e-01,5.084e-02,6.402e-02,2.459e-02,3.503e-02
ENSG00000130037,KCNA5,6224,regulation of membrane potential,GO:0042391,biological process,36,36.0,9.366e-02,5.785e-02,2.804e-02,8.466e-01,1.850e-02,8.484e-02,1.034e-01,5.194e-02,6.443e-02,1.728e-02,4.550e-02
ENSG00000130037,KCNA5,6224,potassium channel complex,GO:0034705,cellular component,36,6.0,9.472e-02,5.836e-02,3.148e-02,8.362e-01,8.034e-03,9.056e-02,9.907e-02,5.276e-02,6.455e-02,2.563e-02,3.867e-02
ENSG00000130037,KCNA5,6224,voltage-gated potassium channel activity involved in bundle of His cell action potential repolarization,GO:0086087,molecular function,36,2.0,9.484e-02,5.066e-02,2.924e-02,8.418e-01,2.352e-02,8.331e-02,1.080e-01,3.676e-02,6.982e-02,1.599e-02,5.348e-02
ENSG00000130037,KCNA5,6224,voltage-gated potassium channel activity involved in atrial cardiac muscle cell action potential repolarization,GO:0086089,molecular function,36,2.0,9.492e-02,5.066e-02,2.776e-02,8.453e-01,2.674e-02,8.352e-02,1.079e-01,3.676e-02,6.982e-02,1.359e-02,5.672e-02
ENSG00000130037,KCNA5,6224,voltage-gated potassium channel activity involved in SA node cell action potential repolarization,GO:0086090,molecular function,36,2.0,9.509e-02,5.066e-02,2.887e-02,8.423e-01,2.564e-02,8.329e-02,1.086e-01,3.676e-02,6.982e-02,1.482e-02,5.625e-02
ENSG00000130037,KCNA5,6224,regulation of potassium ion transport,GO:0043266,biological process,36,5.0,9.941e-02,6.527e-02,3.472e-02,8.254e-01,2.561e-02,8.385e-02,1.179e-01,5.104e-02,8.347e-02,1.870e-02,6.446e-02
ENSG00000130037,KCNA5,6224,membrane repolarization during atrial cardiac muscle cell action potential,GO:0098914,biological process,36,3.0,1.031e-01,6.697e-02,4.462e-02,8.020e-01,8.750e-03,1.006e-01,1.057e-01,6.101e-02,7.352e-02,3.620e-02,5.500e-02
ENSG00000130037,KCNA5,6224,integral component of plasma membrane,GO:0005887,cellular component,36,67.0,1.035e-01,6.802e-02,4.459e-02,8.013e-01,1.670e-02,8.838e-02,1.213e-01,5.430e-02,8.521e-02,3.047e-02,6.527e-02
ENSG00000130037,KCNA5,6224,atrial cardiac muscle cell action potential,GO:0086014,biological process,36,2.0,1.037e-01,6.723e-02,4.266e-02,8.027e-01,3.283e-02,7.733e-02,1.390e-01,4.409e-02,1.025e-01,2.052e-02,8.870e-02
ENSG00000130037,KCNA5,6224,membrane repolarization during SA node cell action potential,GO:0086052,biological process,36,2.0,1.038e-01,6.672e-02,4.659e-02,7.977e-01,4.943e-03,1.004e-01,1.073e-01,6.052e-02,7.356e-02,4.150e-02,5.229e-02
ENSG00000130037,KCNA5,6224,membrane repolarization during bundle of His cell action potential,GO:0086050,biological process,36,2.0,1.054e-01,6.700e-02,4.887e-02,7.928e-01,4.248e-03,1.033e-01,1.076e-01,6.106e-02,7.352e-02,4.433e-02,5.388e-02
ENSG00000130037,KCNA5,6224,integral component of membrane,GO:0016021,cellular component,36,24.0,1.107e-01,7.193e-02,4.397e-02,7.989e-01,3.814e-02,8.411e-02,1.458e-01,4.628e-02,1.118e-01,1.875e-02,1.031e-01
ENSG00000130037,KCNA5,6224,membrane raft,GO:0045121,cellular component,36,7.0,1.132e-01,7.607e-02,5.691e-02,7.749e-01,2.071e-02,9.309e-02,1.377e-01,5.339e-02,1.084e-01,3.678e-02,8.807e-02
ENSG00000130037,KCNA5,6224,voltage-gated potassium channel complex,GO:0008076,cellular component,36,18.0,1.164e-01,7.727e-02,5.953e-02,7.677e-01,3.077e-02,8.803e-02,1.538e-01,4.981e-02,1.199e-01,3.110e-02,1.140e-01
ENSG00000130037,KCNA5,6224,plasma membrane,GO:0005886,cellular component,36,139.0,1.322e-01,9.544e-02,8.200e-02,7.334e-01,1.274e-02,1.154e-01,1.514e-01,7.855e-02,1.160e-01,6.426e-02,1.046e-01
ENSG00000130037,KCNA5,6224,protein kinase binding,GO:0019901,molecular function,36,25.0,1.356e-01,1.010e-01,8.684e-02,7.269e-01,2.987e-03,1.301e-01,1.413e-01,9.154e-02,1.115e-01,8.213e-02,9.181e-02
ENSG00000130037,KCNA5,6224,protein binding,GO:0005515,molecular function,36,577.0,1.896e-01,1.595e-01,1.526e-01,6.477e-01,4.566e-03,1.806e-01,1.991e-01,1.470e-01,1.731e-01,1.421e-01,1.638e-01
ENSG00000130037,KCNA5,6224,cell surface,GO:0009986,cellular component,36,23.0,1.911e-01,1.592e-01,1.523e-01,6.453e-01,2.634e-02,1.463e-01,2.497e-01,1.127e-01,2.249e-01,1.034e-01,2.243e-01
ENSG00000130037,KCNA5,6224,Golgi apparatus,GO:0005794,cellular component,36,39.0,2.115e-01,1.807e-01,1.788e-01,6.212e-01,1.370e-02,1.841e-01,2.430e-01,1.460e-01,2.237e-01,1.471e-01,2.173e-01
ENSG00000091986,CCDC80,30649,,,,1,nan,,,,,,,,,,,
ENSG00000111254,AKAP3,373,protein localization,GO:0008104,biological process,8,22.0,9.128e-02,8.518e-02,2.009e-02,8.783e-01,5.000e-03,8.373e-02,9.952e-02,6.533e-02,1.110e-01,1.746e-02,2.313e-02
ENSG00000111254,AKAP3,373,protein kinase A binding,GO:0051018,molecular function,8,6.0,9.220e-02,8.001e-02,1.814e-02,8.818e-01,2.323e-02,8.461e-02,1.005e-01,5.750e-02,1.113e-01,8.863e-03,3.715e-02
ENSG00000111254,AKAP3,373,protein binding,GO:0005515,molecular function,8,577.0,1.648e-01,1.563e-01,1.203e-01,6.817e-01,1.942e-02,1.360e-01,1.997e-01,1.351e-01,1.808e-01,8.583e-02,1.687e-01
ENSG00000111254,AKAP3,373,sperm principal piece,GO:0097228,cellular component,8,2.0,1.648e-01,1.563e-01,1.214e-01,6.812e-01,1.518e-02,1.410e-01,1.927e-01,1.351e-01,1.808e-01,9.464e-02,1.557e-01
ENSG00000111254,AKAP3,373,sperm midpiece,GO:0097225,cellular component,8,2.0,1.648e-01,1.563e-01,1.212e-01,6.811e-01,1.720e-02,1.379e-01,1.970e-01,1.351e-01,1.808e-01,9.140e-02,1.608e-01
ENSG00000111254,AKAP3,373,nucleus,GO:0005634,cellular component,8,143.0,1.741e-01,1.563e-01,1.330e-01,6.682e-01,1.360e-02,1.510e-01,2.007e-01,1.351e-01,1.808e-01,1.072e-01,1.651e-01
ENSG00000111254,AKAP3,373,cytoplasm,GO:0005737,cellular component,8,125.0,1.942e-01,1.578e-01,1.578e-01,6.422e-01,8.777e-03,1.772e-01,2.128e-01,1.379e-01,1.807e-01,1.379e-01,1.807e-01
ENSG00000140807,NKD1,17045,negative regulation of canonical Wnt signaling pathway,GO:0090090,biological process,7,18.0,9.646e-02,9.461e-02,3.516e-02,8.255e-01,9.893e-03,9.121e-02,1.020e-01,8.641e-02,1.036e-01,2.739e-02,4.513e-02
ENSG00000140807,NKD1,17045,protein phosphatase type 2A complex,GO:0000159,cellular component,7,5.0,9.847e-02,9.461e-02,3.809e-02,8.171e-01,1.867e-02,8.497e-02,1.141e-01,8.641e-02,1.036e-01,2.399e-02,6.048e-02
ENSG00000140807,NKD1,17045,negative regulation of Wnt signaling pathway,GO:0030178,biological process,7,11.0,1.032e-01,9.461e-02,4.326e-02,8.045e-01,1.394e-02,9.536e-02,1.117e-01,8.641e-02,1.036e-01,3.111e-02,6.015e-02
ENSG00000140807,NKD1,17045,positive regulation of protein catabolic process,GO:0045732,biological process,7,10.0,1.574e-01,1.519e-01,1.092e-01,6.925e-01,3.121e-02,1.155e-01,2.145e-01,8.822e-02,2.615e-01,6.187e-02,1.929e-01
ENSG00000140807,NKD1,17045,cytoplasm,GO:0005737,cellular component,7,125.0,2.042e-01,1.765e-01,1.684e-01,6.294e-01,2.499e-02,1.601e-01,2.606e-01,1.213e-01,2.569e-01,1.184e-01,2.396e-01
ENSG00000140807,NKD1,17045,protein binding,GO:0005515,molecular function,7,577.0,2.112e-01,1.765e-01,1.765e-01,6.210e-01,2.750e-02,1.614e-01,2.763e-01,1.213e-01,2.569e-01,1.213e-01,2.569e-01
ENSG00000132623,ANKEF1,15803,protein binding,GO:0005515,molecular function,1,577.0,2.172e-01,1.861e-01,1.861e-01,6.150e-01,5.805e-03,2.060e-01,2.290e-01,1.719e-01,2.014e-01,1.719e-01,2.014e-01
ENSG00000153721,CNKSR3,23034,protein binding,GO:0005515,molecular function,1,577.0,2.126e-01,1.808e-01,1.808e-01,6.200e-01,6.640e-03,1.994e-01,2.267e-01,1.648e-01,1.983e-01,1.648e-01,1.983e-01
ENSG00000232656,IDI2-AS1,30885,,,,0,nan,,,,,,,,,,,
ENSG00000049540,ELN,3327,outflow tract morphogenesis,GO:0003151,biological process,13,3.0,9.128e-02,2.520e-02,1.072e-02,9.212e-01,1.338e-02,8.373e-02,9.952e-02,1.842e-02,3.446e-02,6.183e-03,1.859e-02
ENSG00000049540,ELN,3327,collagen-containing extracellular matrix,GO:0062023,cellular component,13,27.0,9.128e-02,3.062e-02,1.408e-02,9.019e-01,1.829e-02,8.373e-02,9.952e-02,1.859e-02,5.044e-02,7.344e-03,2.699e-02
ENSG00000049540,ELN,3327,elastic fiber,GO:0071953,cellular component,13,2.0,9.234e-02,3.213e-02,2.410e-02,8.594e-01,1.889e-02,8.485e-02,1.005e-01,1.904e-02,5.423e-02,1.428e-02,4.067e-02
ENSG00000049540,ELN,3327,protein binding,GO:0005515,molecular function,13,577.0,1.073e-01,4.667e-02,4.667e-02,7.948e-01,2.703e-02,9.050e-02,1.273e-01,2.448e-02,8.894e-02,2.448e-02,8.894e-02
ENSG00000203952,CCDC160,37286,,,,0,nan,,,,,,,,,,,
ENSG00000138166,DUSP5,3071,protein dephosphorylation,GO:0006470,biological process,25,14.0,9.128e-02,3.616e-02,8.127e-03,9.379e-01,8.295e-03,8.373e-02,9.952e-02,2.043e-02,6.400e-02,5.388e-03,1.226e-02
ENSG00000138166,DUSP5,3071,peptidyl-tyrosine dephosphorylation,GO:0035335,biological process,25,5.0,9.128e-02,3.616e-02,9.742e-03,9.245e-01,1.926e-02,8.373e-02,9.952e-02,2.043e-02,6.400e-02,4.639e-03,2.046e-02
ENSG00000138166,DUSP5,3071,peptidyl-threonine dephosphorylation,GO:0035970,biological process,25,2.0,9.128e-02,3.616e-02,1.131e-02,9.182e-01,1.174e-02,8.373e-02,9.952e-02,2.043e-02,6.400e-02,7.003e-03,1.828e-02
ENSG00000138166,DUSP5,3071,MAP kinase tyrosine/serine/threonine phosphatase activity,GO:0017017,molecular function,25,3.0,9.128e-02,3.616e-02,1.152e-02,9.175e-01,1.352e-02,8.373e-02,9.952e-02,2.043e-02,6.400e-02,7.136e-03,1.858e-02
ENSG00000138166,DUSP5,3071,protein tyrosine/threonine phosphatase activity,GO:0008330,molecular function,25,2.0,9.128e-02,3.616e-02,1.250e-02,9.118e-01,1.330e-02,8.373e-02,9.952e-02,2.043e-02,6.400e-02,7.461e-03,2.096e-02
ENSG00000138166,DUSP5,3071,protein tyrosine/serine/threonine phosphatase activity,GO:0008138,molecular function,25,4.0,9.128e-02,3.616e-02,1.672e-02,8.916e-01,1.279e-02,8.373e-02,9.952e-02,2.043e-02,6.400e-02,1.098e-02,2.545e-02
ENSG00000138166,DUSP5,3071,phosphoprotein phosphatase activity,GO:0004721,molecular function,25,21.0,9.192e-02,3.619e-02,1.035e-02,9.142e-01,3.103e-02,8.519e-02,9.918e-02,2.042e-02,6.415e-02,3.226e-03,3.320e-02
ENSG00000138166,DUSP5,3071,mitogen-activated protein kinase binding,GO:0051019,molecular function,25,4.0,9.660e-02,4.374e-02,1.694e-02,8.659e-01,4.862e-02,8.641e-02,1.080e-01,2.048e-02,9.343e-02,2.757e-03,1.041e-01
ENSG00000138166,DUSP5,3071,nucleus,GO:0005634,cellular component,25,143.0,1.010e-01,5.963e-02,4.003e-02,8.101e-01,2.863e-02,7.856e-02,1.298e-01,3.609e-02,9.851e-02,2.070e-02,7.739e-02
ENSG00000138166,DUSP5,3071,endoderm formation,GO:0001706,biological process,25,2.0,1.012e-01,4.848e-02,3.347e-02,8.267e-01,3.218e-02,9.036e-02,1.134e-01,2.419e-02,9.716e-02,1.446e-02,7.748e-02
ENSG00000138166,DUSP5,3071,inactivation of MAPK activity,GO:0000188,biological process,25,5.0,1.056e-01,5.804e-02,4.187e-02,8.060e-01,2.978e-02,8.816e-02,1.264e-01,3.345e-02,1.007e-01,2.084e-02,8.413e-02
ENSG00000138166,DUSP5,3071,cytoplasm,GO:0005737,cellular component,25,125.0,1.102e-01,6.681e-02,5.373e-02,7.792e-01,2.935e-02,8.249e-02,1.471e-01,3.998e-02,1.117e-01,2.848e-02,1.013e-01
ENSG00000138166,DUSP5,3071,protein binding,GO:0005515,molecular function,25,577.0,1.205e-01,7.428e-02,6.512e-02,7.568e-01,3.416e-02,8.585e-02,1.692e-01,4.001e-02,1.379e-01,3.324e-02,1.276e-01
ENSG00000138166,DUSP5,3071,dephosphorylation,GO:0016311,biological process,25,11.0,1.242e-01,8.004e-02,6.949e-02,7.510e-01,2.637e-02,9.733e-02,1.584e-01,4.863e-02,1.317e-01,4.032e-02,1.198e-01
ENSG00000138166,DUSP5,3071,phosphatase activity,GO:0016791,molecular function,25,72.0,1.936e-01,1.228e-01,1.058e-01,6.142e-01,1.633e-01,5.068e-02,7.393e-01,2.036e-02,7.406e-01,1.518e-02,7.377e-01
ENSG00000157404,KIT,6342,Kit signaling pathway,GO:0038109,biological process,48,3.0,9.128e-02,8.738e-02,1.548e-02,8.988e-01,6.832e-03,8.373e-02,9.952e-02,7.834e-02,9.745e-02,1.244e-02,1.926e-02
ENSG00000157404,KIT,6342,transmembrane receptor protein tyrosine kinase signaling pathway,GO:0007169,biological process,48,29.0,9.131e-02,8.738e-02,1.644e-02,8.909e-01,1.952e-02,8.371e-02,9.961e-02,7.834e-02,9.745e-02,9.251e-03,2.920e-02
ENSG00000157404,KIT,6342,positive regulation of MAP kinase activity,GO:0043406,biological process,48,7.0,9.152e-02,9.109e-02,2.422e-02,8.609e-01,1.068e-02,8.355e-02,1.003e-01,8.849e-02,9.377e-02,1.845e-02,3.180e-02
ENSG00000157404,KIT,6342,actin cytoskeleton reorganization,GO:0031532,biological process,48,3.0,9.162e-02,8.738e-02,1.086e-02,9.118e-01,2.913e-02,8.410e-02,9.982e-02,7.834e-02,9.745e-02,3.412e-03,3.456e-02
ENSG00000157404,KIT,6342,activation of MAPK activity,GO:0000187,biological process,48,10.0,9.172e-02,9.109e-02,2.428e-02,8.601e-01,1.531e-02,8.347e-02,1.008e-01,8.849e-02,9.377e-02,1.625e-02,3.626e-02
ENSG00000157404,KIT,6342,cytokine binding,GO:0019955,molecular function,48,38.0,9.422e-02,8.738e-02,2.246e-02,8.656e-01,2.362e-02,8.531e-02,1.041e-01,7.834e-02,9.745e-02,1.199e-02,4.207e-02
ENSG00000157404,KIT,6342,cytokine-mediated signaling pathway,GO:0019221,biological process,48,46.0,9.433e-02,8.985e-02,1.494e-02,8.879e-01,4.102e-02,8.135e-02,1.094e-01,7.752e-02,1.041e-01,4.248e-03,5.252e-02
ENSG00000157404,KIT,6342,positive regulation of DNA-binding transcription factor activity,GO:0051091,biological process,48,10.0,9.450e-02,9.321e-02,3.257e-02,8.330e-01,6.655e-03,8.701e-02,1.026e-01,9.130e-02,9.517e-02,2.750e-02,3.858e-02
ENSG00000157404,KIT,6342,positive regulation of receptor signaling pathway via JAK-STAT,GO:0046427,biological process,48,4.0,9.561e-02,9.109e-02,2.096e-02,8.673e-01,3.265e-02,8.509e-02,1.074e-01,8.849e-02,9.377e-02,8.106e-03,5.419e-02
ENSG00000157404,KIT,6342,Fc receptor signaling pathway,GO:0038093,biological process,48,4.0,9.777e-02,9.873e-02,3.361e-02,8.299e-01,1.621e-02,9.476e-02,1.009e-01,8.660e-02,1.126e-01,2.238e-02,5.046e-02
ENSG00000157404,KIT,6342,positive regulation of cell migration,GO:0030335,biological process,48,36.0,9.813e-02,9.873e-02,3.798e-02,8.182e-01,7.877e-03,9.398e-02,1.025e-01,8.660e-02,1.126e-01,3.130e-02,4.608e-02
ENSG00000157404,KIT,6342,positive regulation of MAPK cascade,GO:0043410,biological process,48,14.0,9.880e-02,8.965e-02,2.177e-02,8.635e-01,3.865e-02,8.360e-02,1.168e-01,7.810e-02,1.029e-01,7.777e-03,6.093e-02
ENSG00000157404,KIT,6342,positive regulation of tyrosine phosphorylation of STAT protein,GO:0042531,biological process,48,4.0,9.947e-02,9.888e-02,3.851e-02,8.161e-01,1.489e-02,9.134e-02,1.083e-01,8.684e-02,1.126e-01,2.665e-02,5.564e-02
ENSG00000157404,KIT,6342,protein autophosphorylation,GO:0046777,biological process,48,16.0,1.058e-01,9.888e-02,4.864e-02,7.929e-01,9.659e-03,1.008e-01,1.109e-01,8.684e-02,1.126e-01,3.910e-02,6.050e-02
ENSG00000157404,KIT,6342,transmembrane receptor protein tyrosine kinase activity,GO:0004714,molecular function,48,24.0,1.080e-01,1.015e-01,5.189e-02,7.857e-01,1.390e-02,9.721e-02,1.200e-01,9.019e-02,1.143e-01,3.787e-02,7.108e-02
ENSG00000157404,KIT,6342,mast cell chemotaxis,GO:0002551,biological process,48,3.0,1.093e-01,1.015e-01,5.444e-02,7.811e-01,7.142e-03,1.029e-01,1.162e-01,9.019e-02,1.143e-01,4.642e-02,6.385e-02
ENSG00000157404,KIT,6342,cell chemotaxis,GO:0060326,biological process,48,21.0,1.130e-01,1.112e-01,4.257e-02,7.994e-01,4.700e-02,7.998e-02,1.595e-01,7.729e-02,1.599e-01,1.526e-02,1.188e-01
ENSG00000157404,KIT,6342,mast cell degranulation,GO:0043303,biological process,48,5.0,1.135e-01,1.062e-01,4.554e-02,7.953e-01,3.758e-02,9.417e-02,1.369e-01,9.343e-02,1.207e-01,1.879e-02,1.103e-01
ENSG00000157404,KIT,6342,positive regulation of kinase activity,GO:0033674,biological process,48,17.0,1.243e-01,1.161e-01,7.259e-02,7.480e-01,1.323e-02,1.096e-01,1.410e-01,9.554e-02,1.411e-01,5.515e-02,9.553e-02
ENSG00000157404,KIT,6342,B cell differentiation,GO:0030183,biological process,48,5.0,1.259e-01,1.192e-01,7.361e-02,7.449e-01,2.283e-02,9.985e-02,1.588e-01,9.316e-02,1.525e-01,4.716e-02,1.149e-01
ENSG00000157404,KIT,6342,positive regulation of vascular associated smooth muscle cell differentiation,GO:1905065,biological process,48,6.0,1.294e-01,1.174e-01,7.555e-02,7.419e-01,2.260e-02,1.051e-01,1.595e-01,8.605e-02,1.601e-01,4.880e-02,1.170e-01
ENSG00000157404,KIT,6342,male gonad development,GO:0008584,biological process,48,3.0,1.336e-01,1.256e-01,8.280e-02,7.302e-01,2.514e-02,1.047e-01,1.705e-01,9.404e-02,1.677e-01,5.048e-02,1.358e-01
ENSG00000157404,KIT,6342,peptidyl-tyrosine phosphorylation,GO:0018108,biological process,48,9.0,1.338e-01,1.192e-01,8.150e-02,7.330e-01,2.145e-02,1.089e-01,1.643e-01,8.800e-02,1.614e-01,5.438e-02,1.222e-01
ENSG00000157404,KIT,6342,multicellular organism development,GO:0007275,biological process,48,16.0,1.375e-01,1.324e-01,7.074e-02,7.369e-01,6.146e-02,8.057e-02,2.345e-01,7.871e-02,2.226e-01,2.130e-02,2.349e-01
ENSG00000157404,KIT,6342,mast cell cytokine production,GO:0032762,biological process,48,2.0,1.515e-01,1.372e-01,1.033e-01,6.996e-01,3.339e-02,1.064e-01,2.157e-01,1.006e-01,1.872e-01,5.744e-02,1.858e-01
ENSG00000157404,KIT,6342,integral component of plasma membrane,GO:0005887,cellular component,48,67.0,1.537e-01,1.426e-01,1.079e-01,6.977e-01,1.408e-02,1.340e-01,1.762e-01,1.122e-01,1.812e-01,8.460e-02,1.375e-01
ENSG00000157404,KIT,6342,hematopoietic progenitor cell differentiation,GO:0002244,biological process,48,5.0,1.564e-01,1.422e-01,1.096e-01,6.921e-01,3.208e-02,1.121e-01,2.181e-01,1.042e-01,1.941e-01,6.460e-02,1.861e-01
ENSG00000157404,KIT,6342,plasma membrane,GO:0005886,cellular component,48,139.0,1.686e-01,1.561e-01,1.263e-01,6.758e-01,1.113e-02,1.513e-01,1.880e-01,1.308e-01,1.863e-01,1.055e-01,1.513e-01
ENSG00000157404,KIT,6342,protein homodimerization activity,GO:0042803,molecular function,48,23.0,1.924e-01,1.758e-01,1.545e-01,6.443e-01,1.939e-02,1.595e-01,2.320e-01,1.337e-01,2.312e-01,1.145e-01,2.084e-01
ENSG00000157404,KIT,6342,protein binding,GO:0005515,molecular function,48,577.0,1.976e-01,1.834e-01,1.621e-01,6.376e-01,1.152e-02,1.769e-01,2.207e-01,1.503e-01,2.239e-01,1.367e-01,1.922e-01
