"","Cluster","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"1698","all","BP","GO:0071887","leukocyte apoptotic process","1/134","98/14153",0.607612385472302,0.763988482322359,0.748074017449627,"ST3GAL1",1
"1699","all","BP","GO:0016570","histone modification","4/134","444/14153",0.609895544618796,0.765985625667917,0.750029558770607,"EHMT2/KAT5/SREBF1/TGM2",4
"1700","all","BP","GO:0003014","renal system process","1/134","99/14153",0.611353398659546,0.765985625667917,0.750029558770607,"MYO5B",1
"1701","all","BP","GO:0006892","post-Golgi vesicle-mediated transport","1/134","99/14153",0.611353398659546,0.765985625667917,0.750029558770607,"CSK",1
"1702","all","BP","GO:0061982","meiosis I cell cycle process","1/134","99/14153",0.611353398659546,0.765985625667917,0.750029558770607,"EHMT2",1
"1703","all","BP","GO:0150115","cell-substrate junction organization","1/134","99/14153",0.611353398659546,0.765985625667917,0.750029558770607,"ACVRL1",1
"1704","all","BP","GO:1901655","cellular response to ketone","1/134","99/14153",0.611353398659546,0.765985625667917,0.750029558770607,"ERRFI1",1
"1705","all","BP","GO:0048562","embryonic organ morphogenesis","2/134","217/14153",0.612013149662627,0.766362507055547,0.750398589430453,"GBX2/NDST1",2
"1706","all","BP","GO:0050808","synapse organization","4/134","446/14153",0.613452131294146,0.767714126795429,0.751722053896572,"EPHB3/NEDD9/COL4A1/NLGN3",4
"1707","all","BP","GO:0002688","regulation of leukocyte chemotaxis","1/134","100/14153",0.615059008776212,0.768823760970265,0.75280857354219,"NEDD9",1
"1708","all","BP","GO:0042177","negative regulation of protein catabolic process","1/134","100/14153",0.615059008776212,0.768823760970265,0.75280857354219,"CCAR2",1
"1709","all","BP","GO:0044282","small molecule catabolic process","3/134","334/14153",0.616270668691166,0.769397808658794,0.753370663377969,"FAAH/NOS3/QPRT",3
"1710","all","BP","GO:0061564","axon development","4/134","448/14153",0.616988996404432,0.769397808658794,0.753370663377969,"GBX2/EPHB3/ROBO4/NLGN3",4
"1711","all","BP","GO:0051321","meiotic cell cycle","2/134","219/14153",0.617022634709924,0.769397808658794,0.753370663377969,"EHMT2/TDRD1",2
"1712","all","BP","GO:0032102","negative regulation of response to external stimulus","3/134","335/14153",0.618299029015781,0.769397808658794,0.753370663377969,"SERPINB9/NOS3/ANGPT2",3
"1713","all","BP","GO:0042326","negative regulation of phosphorylation","3/134","335/14153",0.618299029015781,0.769397808658794,0.753370663377969,"ERRFI1/SMAD6/CSK",3
"1714","all","BP","GO:0030148","sphingolipid biosynthetic process","1/134","101/14153",0.618729548363772,0.769397808658794,0.753370663377969,"ST3GAL1",1
"1715","all","BP","GO:0032784","regulation of DNA-templated transcription elongation","1/134","101/14153",0.618729548363772,0.769397808658794,0.753370663377969,"CCAR2",1
"1716","all","BP","GO:0002449","lymphocyte mediated immunity","2/134","220/14153",0.619508898759779,0.769397808658794,0.753370663377969,"SERPINB9/RAB27A",2
"1717","all","BP","GO:0090596","sensory organ morphogenesis","2/134","220/14153",0.619508898759779,0.769397808658794,0.753370663377969,"GBX2/FJX1",2
"1718","all","BP","GO:0003015","heart process","2/134","221/14153",0.621982853414081,0.769397808658794,0.753370663377969,"NOS3/SREBF1",2
"1719","all","BP","GO:0031330","negative regulation of cellular catabolic process","2/134","221/14153",0.621982853414081,0.769397808658794,0.753370663377969,"EHMT2/CCAR2",2
"1720","all","BP","GO:0060560","developmental growth involved in morphogenesis","2/134","221/14153",0.621982853414081,0.769397808658794,0.753370663377969,"FLRT1/NLGN3",2
"1721","all","BP","GO:0022613","ribonucleoprotein complex biogenesis","4/134","451/14153",0.62225707003511,0.769397808658794,0.753370663377969,"RNU1-4/RNASEL/SRPK1/PUF60",4
"1722","all","BP","GO:0009410","response to xenobiotic stimulus","3/134","337/14153",0.622334249188078,0.769397808658794,0.753370663377969,"FMO5/EHMT2/SREBF1",3
"1723","all","BP","GO:2001233","regulation of apoptotic signaling pathway","3/134","337/14153",0.622334249188078,0.769397808658794,0.753370663377969,"NOS3/CCAR2/TNFRSF12A",3
"1724","all","BP","GO:0001704","formation of primary germ layer","1/134","102/14153",0.622365346863577,0.769397808658794,0.753370663377969,"LAMB3",1
"1725","all","BP","GO:0010927","cellular component assembly involved in morphogenesis","1/134","102/14153",0.622365346863577,0.769397808658794,0.753370663377969,"OBSL1",1
"1726","all","BP","GO:0030282","bone mineralization","1/134","102/14153",0.622365346863577,0.769397808658794,0.753370663377969,"PHOSPHO1",1
"1727","all","BP","GO:0090263","positive regulation of canonical Wnt signaling pathway","1/134","102/14153",0.622365346863577,0.769397808658794,0.753370663377969,"CCAR2",1
"1728","all","BP","GO:0045926","negative regulation of growth","2/134","222/14153",0.624444507064504,0.770281827047963,0.75423626698743,"CCAR2/ACVRL1",2
"1729","all","BP","GO:0051259","protein complex oligomerization","2/134","222/14153",0.624444507064504,0.770281827047963,0.75423626698743,"STEAP4/MPP2",2
"1730","all","BP","GO:0016049","cell growth","4/134","453/14153",0.625744147246372,0.770281827047963,0.75423626698743,"CCAR2/FLRT1/ACVRL1/NLGN3",4
"1731","all","BP","GO:0010595","positive regulation of endothelial cell migration","1/134","103/14153",0.625966730645534,0.770281827047963,0.75423626698743,"NOS3",1
"1732","all","BP","GO:0010951","negative regulation of endopeptidase activity","1/134","103/14153",0.625966730645534,0.770281827047963,0.75423626698743,"SERPINB9",1
"1733","all","BP","GO:0046822","regulation of nucleocytoplasmic transport","1/134","103/14153",0.625966730645534,0.770281827047963,0.75423626698743,"DNAJC27",1
"1734","all","BP","GO:0061640","cytoskeleton-dependent cytokinesis","1/134","103/14153",0.625966730645534,0.770281827047963,0.75423626698743,"EXOC3",1
"1735","all","BP","GO:0098754","detoxification","1/134","103/14153",0.625966730645534,0.770281827047963,0.75423626698743,"NOS3",1
"1736","all","BP","GO:1902903","regulation of supramolecular fiber organization","3/134","339/14153",0.62634072398547,0.770298067804711,0.754252169436783,"NAV3/CARMIL3/BMERB1",3
"1737","all","BP","GO:0050708","regulation of protein secretion","2/134","223/14153",0.626893869041593,0.770534490733334,0.754483667494836,"C2CD2L/SREBF1",2
"1738","all","BP","GO:0070085","glycosylation","2/134","224/14153",0.629330949596508,0.770673818338872,0.754620092799704,"ST3GAL1/DPY19L2",2
"1739","all","BP","GO:0032355","response to estradiol","1/134","104/14153",0.629534023036531,0.770673818338872,0.754620092799704,"KAT5",1
"1740","all","BP","GO:0032414","positive regulation of ion transmembrane transporter activity","1/134","104/14153",0.629534023036531,0.770673818338872,0.754620092799704,"NLGN3",1
"1741","all","BP","GO:0035249","synaptic transmission, glutamatergic","1/134","104/14153",0.629534023036531,0.770673818338872,0.754620092799704,"NLGN3",1
"1742","all","BP","GO:0043271","negative regulation of monoatomic ion transport","1/134","104/14153",0.629534023036531,0.770673818338872,0.754620092799704,"NOS3",1
"1743","all","BP","GO:0043473","pigmentation","1/134","104/14153",0.629534023036531,0.770673818338872,0.754620092799704,"RAB27A",1
"1744","all","BP","GO:0048565","digestive tract development","1/134","104/14153",0.629534023036531,0.770673818338872,0.754620092799704,"EPHB3",1
"1745","all","BP","GO:0032984","protein-containing complex disassembly","2/134","225/14153",0.631755759883019,0.772342404105278,0.756253920647397,"NAV3/BMERB1",2
"1746","all","BP","GO:0098771","inorganic ion homeostasis","4/134","457/14153",0.632657918705358,0.772342404105278,0.756253920647397,"DRD5/STEAP4/SLC25A37/TGM2",4
"1747","all","BP","GO:0002832","negative regulation of response to biotic stimulus","1/134","105/14153",0.633067544348589,0.772342404105278,0.756253920647397,"SERPINB9",1
"1748","all","BP","GO:0010565","regulation of cellular ketone metabolic process","1/134","105/14153",0.633067544348589,0.772342404105278,0.756253920647397,"SREBF1",1
"1749","all","BP","GO:0022612","gland morphogenesis","1/134","105/14153",0.633067544348589,0.772342404105278,0.756253920647397,"TGM2",1
"1750","all","BP","GO:0043200","response to amino acid","1/134","105/14153",0.633067544348589,0.772342404105278,0.756253920647397,"COL4A1",1
"1751","all","BP","GO:0010638","positive regulation of organelle organization","4/134","459/14153",0.636084426050164,0.775283429219023,0.75913368195685,"RALB/ATG2A/KAT5/NAV3",4
"1752","all","BP","GO:0006575","cellular modified amino acid metabolic process","1/134","106/14153",0.636567611906767,0.775283429219023,0.75913368195685,"SLC25A32",1
"1753","all","BP","GO:2001252","positive regulation of chromosome organization","1/134","106/14153",0.636567611906767,0.775283429219023,0.75913368195685,"KAT5",1
"1754","all","BP","GO:0007189","adenylate cyclase-activating G protein-coupled receptor signaling pathway","1/134","107/14153",0.640034540076803,0.779061427060419,0.762832981211385,"DRD5",1
"1755","all","BP","GO:0009617","response to bacterium","4/134","462/14153",0.641185969605865,0.780018259321095,0.763769881923676,"IL12RB2/NOS3/GSDMC/SMAD6",4
"1756","all","BP","GO:0016050","vesicle organization","3/134","347/14153",0.642077560562605,0.780658081891322,0.76439637650002,"CPLX1/TBC1D4/RAB27A",3
"1757","all","BP","GO:0009581","detection of external stimulus","1/134","108/14153",0.643468640292502,0.781735725508353,0.765451571975639,"GNGT2",1
"1758","all","BP","GO:0002366","leukocyte activation involved in immune response","2/134","230/14153",0.643696208638729,0.781735725508353,0.765451571975639,"ST3GAL1/RAB27A",2
"1759","all","BP","GO:0001952","regulation of cell-matrix adhesion","1/134","109/14153",0.646870221082876,0.785143787385981,0.768788641315695,"ACVRL1",1
"1760","all","BP","GO:0051493","regulation of cytoskeleton organization","4/134","467/14153",0.649585972253948,0.785344645687505,0.768985315585054,"NEDD9/NAV3/CARMIL3/BMERB1",4
"1761","all","BP","GO:0009100","glycoprotein metabolic process","3/134","351/14153",0.649771635202569,0.785344645687505,0.768985315585054,"NDST1/ST3GAL1/DPY19L2",3
"1762","all","BP","GO:0009206","purine ribonucleoside triphosphate biosynthetic process","1/134","110/14153",0.650239588099032,0.785344645687505,0.768985315585054,"NME4",1
"1763","all","BP","GO:0010811","positive regulation of cell-substrate adhesion","1/134","110/14153",0.650239588099032,0.785344645687505,0.768985315585054,"NEDD9",1
"1764","all","BP","GO:0046887","positive regulation of hormone secretion","1/134","110/14153",0.650239588099032,0.785344645687505,0.768985315585054,"C2CD2L",1
"1765","all","BP","GO:0098659","inorganic cation import across plasma membrane","1/134","110/14153",0.650239588099032,0.785344645687505,0.768985315585054,"KCNJ15",1
"1766","all","BP","GO:0099587","inorganic ion import across plasma membrane","1/134","110/14153",0.650239588099032,0.785344645687505,0.768985315585054,"KCNJ15",1
"1767","all","BP","GO:0002429","immune response-activating cell surface receptor signaling pathway","2/134","233/14153",0.650714134998218,0.785344645687505,0.768985315585054,"TESPA1/CSK",2
"1768","all","BP","GO:0022604","regulation of cell morphogenesis","2/134","233/14153",0.650714134998218,0.785344645687505,0.768985315585054,"OBSL1/FZD4",2
"1769","all","BP","GO:0032886","regulation of microtubule-based process","2/134","233/14153",0.650714134998218,0.785344645687505,0.768985315585054,"NAV3/BMERB1",2
"1770","all","BP","GO:0002263","cell activation involved in immune response","2/134","234/14153",0.653029155129333,0.786133515065147,0.769757752209729,"ST3GAL1/RAB27A",2
"1771","all","BP","GO:0006898","receptor-mediated endocytosis","2/134","234/14153",0.653029155129333,0.786133515065147,0.769757752209729,"RALB/NLGN3",2
"1772","all","BP","GO:0008286","insulin receptor signaling pathway","1/134","111/14153",0.653577044140813,0.786133515065147,0.769757752209729,"SREBF1",1
"1773","all","BP","GO:0009145","purine nucleoside triphosphate biosynthetic process","1/134","111/14153",0.653577044140813,0.786133515065147,0.769757752209729,"NME4",1
"1774","all","BP","GO:0009582","detection of abiotic stimulus","1/134","111/14153",0.653577044140813,0.786133515065147,0.769757752209729,"GNGT2",1
"1775","all","BP","GO:0030168","platelet activation","1/134","111/14153",0.653577044140813,0.786133515065147,0.769757752209729,"NOS3",1
"1776","all","BP","GO:0007266","Rho protein signal transduction","1/134","112/14153",0.656882889183195,0.788333315573986,0.771911729190158,"STARD8",1
"1777","all","BP","GO:0018022","peptidyl-lysine methylation","1/134","112/14153",0.656882889183195,0.788333315573986,0.771911729190158,"EHMT2",1
"1778","all","BP","GO:0046683","response to organophosphorus","1/134","112/14153",0.656882889183195,0.788333315573986,0.771911729190158,"SREBF1",1
"1779","all","BP","GO:0055123","digestive system development","1/134","112/14153",0.656882889183195,0.788333315573986,0.771911729190158,"EPHB3",1
"1780","all","BP","GO:0071560","cellular response to transforming growth factor beta stimulus","2/134","236/14153",0.657622876745463,0.788778001040204,0.772347151517734,"ACVRL1/SMAD6",2
"1781","all","BP","GO:0048568","embryonic organ development","3/134","356/14153",0.659225034179159,0.790042652779829,0.773585459593611,"GBX2/NDST1/ST14",3
"1782","all","BP","GO:0030183","B cell differentiation","1/134","113/14153",0.660157420402443,0.790042652779829,0.773585459593611,"ST3GAL1",1
"1783","all","BP","GO:1901800","positive regulation of proteasomal protein catabolic process","1/134","113/14153",0.660157420402443,0.790042652779829,0.773585459593611,"BAG2",1
"1784","all","BP","GO:2000278","regulation of DNA biosynthetic process","1/134","113/14153",0.660157420402443,0.790042652779829,0.773585459593611,"ACVRL1",1
"1785","all","BP","GO:0001701","in utero embryonic development","3/134","357/14153",0.661093783003733,0.79072001496525,0.77424871180623,"NOS3/ST14/ACVRL1",3
"1786","all","BP","GO:0098742","cell-cell adhesion via plasma-membrane adhesion molecules","2/134","238/14153",0.662168310110684,0.791561781683265,0.775072943879188,"ROBO4/PECAM1",2
"1787","all","BP","GO:0007613","memory","1/134","114/14153",0.66340093220202,0.791705416574239,0.77521358674544,"EHMT2",1
"1788","all","BP","GO:0032411","positive regulation of transporter activity","1/134","114/14153",0.66340093220202,0.791705416574239,0.77521358674544,"NLGN3",1
"1789","all","BP","GO:0120254","olefinic compound metabolic process","1/134","114/14153",0.66340093220202,0.791705416574239,0.77521358674544,"FAAH",1
"1790","all","BP","GO:0032412","regulation of monoatomic ion transmembrane transporter activity","2/134","239/14153",0.664422972518013,0.792482148785452,0.775974139030153,"FXYD6/NLGN3",2
"1791","all","BP","GO:0000077","DNA damage checkpoint signaling","1/134","115/14153",0.666613716238271,0.792880381152484,0.776364075912158,"CCAR2",1
"1792","all","BP","GO:0008584","male gonad development","1/134","115/14153",0.666613716238271,0.792880381152484,0.776364075912158,"GFRA1",1
"1793","all","BP","GO:0030048","actin filament-based movement","1/134","115/14153",0.666613716238271,0.792880381152484,0.776364075912158,"MYO5B",1
"1794","all","BP","GO:0048593","camera-type eye morphogenesis","1/134","115/14153",0.666613716238271,0.792880381152484,0.776364075912158,"FJX1",1
"1795","all","BP","GO:0048675","axon extension","1/134","115/14153",0.666613716238271,0.792880381152484,0.776364075912158,"NLGN3",1
"1796","all","BP","GO:0007259","receptor signaling pathway via JAK-STAT","1/134","116/14153",0.669796061445856,0.794200745867015,0.777656936419027,"HES5",1
"1797","all","BP","GO:0009201","ribonucleoside triphosphate biosynthetic process","1/134","116/14153",0.669796061445856,0.794200745867015,0.777656936419027,"NME4",1
"1798","all","BP","GO:0031623","receptor internalization","1/134","116/14153",0.669796061445856,0.794200745867015,0.777656936419027,"RALB",1
"1799","all","BP","GO:0046546","development of primary male sexual characteristics","1/134","116/14153",0.669796061445856,0.794200745867015,0.777656936419027,"GFRA1",1
"1800","all","BP","GO:0051783","regulation of nuclear division","1/134","116/14153",0.669796061445856,0.794200745867015,0.777656936419027,"OBSL1",1
"1801","all","BP","GO:0001503","ossification","3/134","362/14153",0.670327748970661,0.794200745867015,0.777656936419027,"ZBTB16/SMAD6/PHOSPHO1",3
"1802","all","BP","GO:0048732","gland development","3/134","362/14153",0.670327748970661,0.794200745867015,0.777656936419027,"EPHB3/NOTCH4/TGM2",3
"1803","all","BP","GO:0071559","response to transforming growth factor beta","2/134","242/14153",0.671115016912796,0.79469249090894,0.778138438035329,"ACVRL1/SMAD6",2
"1804","all","BP","GO:0046165","alcohol biosynthetic process","1/134","117/14153",0.672948254062958,0.795980344833471,0.779399464976839,"SREBF1",1
"1805","all","BP","GO:0072329","monocarboxylic acid catabolic process","1/134","117/14153",0.672948254062958,0.795980344833471,0.779399464976839,"FAAH",1
"1806","all","BP","GO:0009896","positive regulation of catabolic process","4/134","482/14153",0.67400737629587,0.796791665776126,0.780193885483242,"RALB/BAG2/ATG2A/KAT5",4
"1807","all","BP","GO:0000018","regulation of DNA recombination","1/134","118/14153",0.676070577656258,0.797024121091171,0.780421498576145,"KAT5",1
"1808","all","BP","GO:0001101","response to acid chemical","1/134","118/14153",0.676070577656258,0.797024121091171,0.780421498576145,"COL4A1",1
"1809","all","BP","GO:0035107","appendage morphogenesis","1/134","118/14153",0.676070577656258,0.797024121091171,0.780421498576145,"ZBTB16",1
"1810","all","BP","GO:0035108","limb morphogenesis","1/134","118/14153",0.676070577656258,0.797024121091171,0.780421498576145,"ZBTB16",1
"1811","all","BP","GO:0035303","regulation of dephosphorylation","1/134","118/14153",0.676070577656258,0.797024121091171,0.780421498576145,"ITGA1",1
"1812","all","BP","GO:1903532","positive regulation of secretion by cell","2/134","245/14153",0.67769965695961,0.798503734883426,0.781870290880555,"C2CD2L/RAB27A",2
"1813","all","BP","GO:0002040","sprouting angiogenesis","1/134","119/14153",0.679163313145682,0.799786913163834,0.783126739575187,"ACVRL1",1
"1814","all","BP","GO:0002687","positive regulation of leukocyte migration","1/134","120/14153",0.682226738828914,0.801625804843,0.784927325733119,"NEDD9",1
"1815","all","BP","GO:0008643","carbohydrate transport","1/134","120/14153",0.682226738828914,0.801625804843,0.784927325733119,"RNASEL",1
"1816","all","BP","GO:0030879","mammary gland development","1/134","120/14153",0.682226738828914,0.801625804843,0.784927325733119,"NOTCH4",1
"1817","all","BP","GO:0050921","positive regulation of chemotaxis","1/134","120/14153",0.682226738828914,0.801625804843,0.784927325733119,"NEDD9",1
"1818","all","BP","GO:0006888","endoplasmic reticulum to Golgi vesicle-mediated transport","1/134","121/14153",0.685261130405692,0.804305944703767,0.787551636229104,"YKT6",1
"1819","all","BP","GO:0045667","regulation of osteoblast differentiation","1/134","121/14153",0.685261130405692,0.804305944703767,0.787551636229104,"SMAD6",1
"1820","all","BP","GO:0022898","regulation of transmembrane transporter activity","2/134","249/14153",0.686313313367389,0.805098309911744,0.788327495863293,"FXYD6/NLGN3",2
"1821","all","BP","GO:1903530","regulation of secretion by cell","4/134","491/14153",0.688093361124918,0.806503586574644,0.789703499537653,"CPLX1/C2CD2L/RAB27A/SREBF1",4
"1822","all","BP","GO:0097696","receptor signaling pathway via STAT","1/134","122/14153",0.688266761001874,0.806503586574644,0.789703499537653,"HES5",1
"1823","all","BP","GO:0002768","immune response-regulating cell surface receptor signaling pathway","2/134","251/14153",0.690549554189229,0.806892142726995,0.790083961767934,"TESPA1/CSK",2
"1824","all","BP","GO:0016072","rRNA metabolic process","2/134","251/14153",0.690549554189229,0.806892142726995,0.790083961767934,"RNASEL/POLR1G",2
"1825","all","BP","GO:0016571","histone methylation","1/134","123/14153",0.69124390119329,0.806892142726995,0.790083961767934,"EHMT2",1
"1826","all","BP","GO:0031570","DNA integrity checkpoint signaling","1/134","123/14153",0.69124390119329,0.806892142726995,0.790083961767934,"CCAR2",1
"1827","all","BP","GO:0045598","regulation of fat cell differentiation","1/134","123/14153",0.69124390119329,0.806892142726995,0.790083961767934,"ZBTB16",1
"1828","all","BP","GO:0050714","positive regulation of protein secretion","1/134","123/14153",0.69124390119329,0.806892142726995,0.790083961767934,"C2CD2L",1
"1829","all","BP","GO:1903305","regulation of regulated secretory pathway","1/134","123/14153",0.69124390119329,0.806892142726995,0.790083961767934,"RAB27A",1
"1830","all","BP","GO:0009132","nucleoside diphosphate metabolic process","1/134","124/14153",0.694192819029362,0.809449300178967,0.792587851672836,"NME4",1
"1831","all","BP","GO:0014065","phosphatidylinositol 3-kinase signaling","1/134","124/14153",0.694192819029362,0.809449300178967,0.792587851672836,"FLT1",1
"1832","all","BP","GO:0001890","placenta development","1/134","125/14153",0.697113780056525,0.81064156885658,0.793755284481286,"ST14",1
"1833","all","BP","GO:0006354","DNA-templated transcription elongation","1/134","125/14153",0.697113780056525,0.81064156885658,0.793755284481286,"CCAR2",1
"1834","all","BP","GO:0035051","cardiocyte differentiation","1/134","125/14153",0.697113780056525,0.81064156885658,0.793755284481286,"OBSL1",1
"1835","all","BP","GO:2000377","regulation of reactive oxygen species metabolic process","1/134","125/14153",0.697113780056525,0.81064156885658,0.793755284481286,"RAB27A",1
"1836","all","BP","GO:2001235","positive regulation of apoptotic signaling pathway","1/134","125/14153",0.697113780056525,0.81064156885658,0.793755284481286,"TNFRSF12A",1
"1837","all","BP","GO:0006612","protein targeting to membrane","1/134","126/14153",0.700007047341414,0.812678110970049,0.795749403863684,"TRAM2",1
"1838","all","BP","GO:0009566","fertilization","1/134","126/14153",0.700007047341414,0.812678110970049,0.795749403863684,"EHMT2",1
"1839","all","BP","GO:0014074","response to purine-containing compound","1/134","126/14153",0.700007047341414,0.812678110970049,0.795749403863684,"SREBF1",1
"1840","all","BP","GO:0006661","phosphatidylinositol biosynthetic process","1/134","127/14153",0.702872881493853,0.815118740895913,0.798139193600041,"PIGQ",1
"1841","all","BP","GO:0009142","nucleoside triphosphate biosynthetic process","1/134","127/14153",0.702872881493853,0.815118740895913,0.798139193600041,"NME4",1
"1842","all","BP","GO:0017015","regulation of transforming growth factor beta receptor signaling pathway","1/134","128/14153",0.705711540689619,0.8156076371636,0.798617905784253,"SMAD6",1
"1843","all","BP","GO:0045739","positive regulation of DNA repair","1/134","128/14153",0.705711540689619,0.8156076371636,0.798617905784253,"KAT5",1
"1844","all","BP","GO:0046718","viral entry into host cell","1/134","128/14153",0.705711540689619,0.8156076371636,0.798617905784253,"HAVCR1",1
"1845","all","BP","GO:0051053","negative regulation of DNA metabolic process","1/134","128/14153",0.705711540689619,0.8156076371636,0.798617905784253,"ACVRL1",1
"1846","all","BP","GO:1903531","negative regulation of secretion by cell","1/134","128/14153",0.705711540689619,0.8156076371636,0.798617905784253,"SREBF1",1
"1847","all","BP","GO:2000779","regulation of double-strand break repair","1/134","128/14153",0.705711540689619,0.8156076371636,0.798617905784253,"KAT5",1
"1848","all","BP","GO:0001666","response to hypoxia","2/134","259/14153",0.707029496505428,0.8156076371636,0.798617905784253,"ANGPT2/ACVRL1",2
"1849","all","BP","GO:0006874","intracellular calcium ion homeostasis","2/134","259/14153",0.707029496505428,0.8156076371636,0.798617905784253,"DRD5/TGM2",2
"1850","all","BP","GO:0140014","mitotic nuclear division","2/134","259/14153",0.707029496505428,0.8156076371636,0.798617905784253,"OBSL1/KAT5",2
"1851","all","BP","GO:0000280","nuclear division","3/134","383/14153",0.707114630627552,0.8156076371636,0.798617905784253,"OBSL1/EHMT2/KAT5",3
"1852","all","BP","GO:0045936","negative regulation of phosphate metabolic process","3/134","384/14153",0.708786309353189,0.817094368503811,0.800073667372646,"ERRFI1/SMAD6/CSK",3
"1853","all","BP","GO:0010563","negative regulation of phosphorus metabolic process","3/134","385/14153",0.710450752491586,0.818234556932704,0.801190104803821,"ERRFI1/SMAD6/CSK",3
"1854","all","BP","GO:0007584","response to nutrient","1/134","130/14153",0.711308354879203,0.818234556932704,0.801190104803821,"LIPG",1
"1855","all","BP","GO:0090101","negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","1/134","130/14153",0.711308354879203,0.818234556932704,0.801190104803821,"SMAD6",1
"1856","all","BP","GO:1903844","regulation of cellular response to transforming growth factor beta stimulus","1/134","130/14153",0.711308354879203,0.818234556932704,0.801190104803821,"SMAD6",1
"1857","all","BP","GO:0031333","negative regulation of protein-containing complex assembly","1/134","131/14153",0.714067014256383,0.819641438407192,0.802567679860315,"SMAD6",1
"1858","all","BP","GO:0032635","interleukin-6 production","1/134","131/14153",0.714067014256383,0.819641438407192,0.802567679860315,"CSK",1
"1859","all","BP","GO:0032675","regulation of interleukin-6 production","1/134","131/14153",0.714067014256383,0.819641438407192,0.802567679860315,"CSK",1
"1860","all","BP","GO:1903052","positive regulation of proteolysis involved in protein catabolic process","1/134","131/14153",0.714067014256383,0.819641438407192,0.802567679860315,"BAG2",1
"1861","all","BP","GO:0002706","regulation of lymphocyte mediated immunity","1/134","132/14153",0.716799507487708,0.821012311419666,0.80390999653862,"SERPINB9",1
"1862","all","BP","GO:0007269","neurotransmitter secretion","1/134","132/14153",0.716799507487708,0.821012311419666,0.80390999653862,"CPLX1",1
"1863","all","BP","GO:0034614","cellular response to reactive oxygen species","1/134","132/14153",0.716799507487708,0.821012311419666,0.80390999653862,"NOS3",1
"1864","all","BP","GO:0099643","signal release from synapse","1/134","132/14153",0.716799507487708,0.821012311419666,0.80390999653862,"CPLX1",1
"1865","all","BP","GO:0032409","regulation of transporter activity","2/134","266/14153",0.720848683387565,0.824321910780598,0.80715065441157,"FXYD6/NLGN3",2
"1866","all","BP","GO:0008033","tRNA processing","1/134","134/14153",0.722186978570509,0.824321910780598,0.80715065441157,"TRMT2A",1
"1867","all","BP","GO:0010212","response to ionizing radiation","1/134","134/14153",0.722186978570509,0.824321910780598,0.80715065441157,"KAT5",1
"1868","all","BP","GO:0032434","regulation of proteasomal ubiquitin-dependent protein catabolic process","1/134","134/14153",0.722186978570509,0.824321910780598,0.80715065441157,"CCAR2",1
"1869","all","BP","GO:0044409","entry into host","1/134","134/14153",0.722186978570509,0.824321910780598,0.80715065441157,"HAVCR1",1
"1870","all","BP","GO:0046661","male sex differentiation","1/134","134/14153",0.722186978570509,0.824321910780598,0.80715065441157,"GFRA1",1
"1871","all","BP","GO:0030198","extracellular matrix organization","2/134","267/14153",0.722777806548609,0.824321910780598,0.80715065441157,"COL4A1/MMP25",2
"1872","all","BP","GO:0051047","positive regulation of secretion","2/134","267/14153",0.722777806548609,0.824321910780598,0.80715065441157,"C2CD2L/RAB27A",2
"1873","all","BP","GO:0031331","positive regulation of cellular catabolic process","3/134","393/14153",0.723506791297469,0.824712759968018,0.807533361911245,"RALB/ATG2A/KAT5",3
"1874","all","BP","GO:0043062","extracellular structure organization","2/134","268/14153",0.72469577491089,0.824913973419526,0.807730383932542,"COL4A1/MMP25",2
"1875","all","BP","GO:0045229","external encapsulating structure organization","2/134","268/14153",0.72469577491089,0.824913973419526,0.807730383932542,"COL4A1/MMP25",2
"1876","all","BP","GO:0051592","response to calcium ion","1/134","135/14153",0.724842442217813,0.824913973419526,0.807730383932542,"TPH2",1
"1877","all","BP","GO:0007015","actin filament organization","3/134","395/14153",0.726699044316039,0.825706665996562,0.808506564116441,"NEDD9/CARMIL3/MYO5B",3
"1878","all","BP","GO:0006694","steroid biosynthetic process","1/134","136/14153",0.727472711353411,0.825706665996562,0.808506564116441,"SREBF1",1
"1879","all","BP","GO:0030177","positive regulation of Wnt signaling pathway","1/134","136/14153",0.727472711353411,0.825706665996562,0.808506564116441,"CCAR2",1
"1880","all","BP","GO:0050768","negative regulation of neurogenesis","1/134","136/14153",0.727472711353411,0.825706665996562,0.808506564116441,"HES5",1
"1881","all","BP","GO:0061351","neural precursor cell proliferation","1/134","136/14153",0.727472711353411,0.825706665996562,0.808506564116441,"GBX2",1
"1882","all","BP","GO:0034765","regulation of monoatomic ion transmembrane transport","3/134","398/14153",0.731433927657624,0.829761655445817,0.812477085031625,"FXYD6/KCNJ15/NLGN3",3
"1883","all","BP","GO:0036293","response to decreased oxygen levels","2/134","272/14153",0.732256833693659,0.830254030767903,0.812959203798869,"ANGPT2/ACVRL1",2
"1884","all","BP","GO:0048592","eye morphogenesis","1/134","138/14153",0.732658612912553,0.830268651044746,0.812973519524154,"FJX1",1
"1885","all","BP","GO:0009150","purine ribonucleotide metabolic process","3/134","400/14153",0.734554978873505,0.831840706271315,0.814512827637042,"PAPSS2/ACSL5/NME4",3
"1886","all","BP","GO:0009411","response to UV","1/134","139/14153",0.735214713224342,0.831840706271315,0.814512827637042,"CCAR2",1
