"","Cluster","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"1209","all","BP","GO:1905288","vascular associated smooth muscle cell apoptotic process","1/421","10/13840",0.265830556177841,0.800527597310903,0.77891732537252,"SLC7A5",1
"1210","all","BP","GO:1905459","regulation of vascular associated smooth muscle cell apoptotic process","1/421","10/13840",0.265830556177841,0.800527597310903,0.77891732537252,"SLC7A5",1
"1211","all","BP","GO:1905522","negative regulation of macrophage migration","1/421","10/13840",0.265830556177841,0.800527597310903,0.77891732537252,"MIF",1
"1212","all","BP","GO:2001241","positive regulation of extrinsic apoptotic signaling pathway in absence of ligand","1/421","10/13840",0.265830556177841,0.800527597310903,0.77891732537252,"WWOX",1
"1213","all","BP","GO:0002065","columnar/cuboidal epithelial cell differentiation","4/421","86/13840",0.265882913076081,0.800527597310903,0.77891732537252,"IL6ST/SAV1/FASN/BMP7",4
"1214","all","BP","GO:0042116","macrophage activation","4/421","86/13840",0.265882913076081,0.800527597310903,0.77891732537252,"IL4R/PLCG2/JMJD6/MIF",4
"1215","all","BP","GO:1905954","positive regulation of lipid localization","4/421","86/13840",0.265882913076081,0.800527597310903,0.77891732537252,"PLA2R1/ACSL5/LIPG/MIF",4
"1216","all","BP","GO:0001101","response to acid chemical","5/421","114/13840",0.266466741581259,0.800527597310903,0.77891732537252,"COL16A1/COL4A1/SLC7A5/BAIAP2/XBP1",5
"1217","all","BP","GO:0035107","appendage morphogenesis","5/421","114/13840",0.266466741581259,0.800527597310903,0.77891732537252,"RUNX2/LMBR1/ZBTB16/TBX2/BMP7",5
"1218","all","BP","GO:0035108","limb morphogenesis","5/421","114/13840",0.266466741581259,0.800527597310903,0.77891732537252,"RUNX2/LMBR1/ZBTB16/TBX2/BMP7",5
"1219","all","BP","GO:0060048","cardiac muscle contraction","5/421","114/13840",0.266466741581259,0.800527597310903,0.77891732537252,"RYR2/TTN/PDE4D/SCN4B/SCN1B",5
"1220","all","BP","GO:0032507","maintenance of protein location in cell","3/421","59/13840",0.266950808863433,0.800527597310903,0.77891732537252,"TWF2/INSIG1/ANK3",3
"1221","all","BP","GO:0033059","cellular pigmentation","3/421","59/13840",0.266950808863433,0.800527597310903,0.77891732537252,"AP1S3/AP3M1/RAB27A",3
"1222","all","BP","GO:0035924","cellular response to vascular endothelial growth factor stimulus","3/421","59/13840",0.266950808863433,0.800527597310903,0.77891732537252,"ITGB1BP1/FLT1/CADM4",3
"1223","all","BP","GO:0051648","vesicle localization","8/421","201/13840",0.268992204131497,0.800527597310903,0.77891732537252,"DNM1/KIF5B/AP3M1/TCIRG1/PICALM/RAB27A/MYO19/MYO5B",8
"1224","all","BP","GO:0002700","regulation of production of molecular mediator of immune response","6/421","143/13840",0.269357773498415,0.800527597310903,0.77891732537252,"NOD1/IL4R/PLCG2/SLC7A5/MIF/XBP1",6
"1225","all","BP","GO:1902904","negative regulation of supramolecular fiber organization","6/421","143/13840",0.269357773498415,0.800527597310903,0.77891732537252,"TWF2/SVIL/FKBP4/NAV3/CDH5/INPP5J",6
"1226","all","BP","GO:0009201","ribonucleoside triphosphate biosynthetic process","5/421","115/13840",0.272296459642186,0.800527597310903,0.77891732537252,"CTPS1/PPARGC1A/IMPDH1/SDHD/NDUFV2",5
"1227","all","BP","GO:0002237","response to molecule of bacterial origin","10/421","261/13840",0.272538804707865,0.800527597310903,0.77891732537252,"IL12RB2/C4B/NOS3/TRIM5/SMAD6/PLCG2/SLC7A5/MIF/XBP1/RPS6KA3",10
"1228","all","BP","GO:0051047","positive regulation of secretion","10/421","261/13840",0.272538804707865,0.800527597310903,0.77891732537252,"PLA2R1/TTN/CAPN10/UNC13B/STXBP1/C2CD2L/RAB27A/IL4R/MIF/XBP1",10
"1229","all","BP","GO:0060485","mesenchyme development","10/421","261/13840",0.272538804707865,0.800527597310903,0.77891732537252,"GBX2/NOTCH4/NOS3/FGFR1/CRB2/ACVRL1/SIX4/ZFP36L1/TBX2/BMP7",10
"1230","all","BP","GO:0042471","ear morphogenesis","4/421","87/13840",0.272646467665271,0.800527597310903,0.77891732537252,"GBX2/INSIG1/SIX4/TBX2",4
"1231","all","BP","GO:0001933","negative regulation of protein phosphorylation","11/421","291/13840",0.273030778170935,0.800527597310903,0.77891732537252,"ERRFI1/ITGB1BP1/PDE4D/PIP5KL1/LATS2/SLC8A3/GSKIP/SMAD6/CADM4/BMP7/INPP5J",11
"1232","all","BP","GO:0022408","negative regulation of cell-cell adhesion","6/421","144/13840",0.274557243782561,0.800527597310903,0.77891732537252,"BTN2A2/NOTCH4/PODXL/LRRC32/IL4R/ADAMTS18",6
"1233","all","BP","GO:0003407","neural retina development","3/421","60/13840",0.27524501192069,0.800527597310903,0.77891732537252,"USP45/CRB2/FJX1",3
"1234","all","BP","GO:0021885","forebrain cell migration","3/421","60/13840",0.27524501192069,0.800527597310903,0.77891732537252,"CCDC141/SYNE2/MBOAT7",3
"1235","all","BP","GO:0042475","odontogenesis of dentin-containing tooth","3/421","60/13840",0.27524501192069,0.800527597310903,0.77891732537252,"RUNX2/TCIRG1/BMP7",3
"1236","all","BP","GO:0043154","negative regulation of cysteine-type endopeptidase activity involved in apoptotic process","3/421","60/13840",0.27524501192069,0.800527597310903,0.77891732537252,"SERPINB9/DNAJB6/RPS6KA3",3
"1237","all","BP","GO:0070373","negative regulation of ERK1 and ERK2 cascade","3/421","60/13840",0.27524501192069,0.800527597310903,0.77891732537252,"ERRFI1/ITGB1BP1/BTN2A2",3
"1238","all","BP","GO:0072088","nephron epithelium morphogenesis","3/421","60/13840",0.27524501192069,0.800527597310903,0.77891732537252,"HES5/SIX4/HS3ST3B1",3
"1239","all","BP","GO:0071560","cellular response to transforming growth factor beta stimulus","9/421","232/13840",0.275359593128649,0.800527597310903,0.77891732537252,"LRRC32/ACVRL1/LATS2/COL4A2/ZFP36L1/RNF111/SMAD6/CDH5/WWOX",9
"1240","all","BP","GO:0006956","complement activation","2/421","34/13840",0.277007356546494,0.800527597310903,0.77891732537252,"MASP1/C4B",2
"1241","all","BP","GO:0007129","homologous chromosome pairing at meiosis","2/421","34/13840",0.277007356546494,0.800527597310903,0.77891732537252,"MSH5/EHMT2",2
"1242","all","BP","GO:0010656","negative regulation of muscle cell apoptotic process","2/421","34/13840",0.277007356546494,0.800527597310903,0.77891732537252,"SLC7A5/BMP7",2
"1243","all","BP","GO:0032435","negative regulation of proteasomal ubiquitin-dependent protein catabolic process","2/421","34/13840",0.277007356546494,0.800527597310903,0.77891732537252,"UCHL5/SGTA",2
"1244","all","BP","GO:0033003","regulation of mast cell activation","2/421","34/13840",0.277007356546494,0.800527597310903,0.77891732537252,"STXBP1/IL4R",2
"1245","all","BP","GO:0043516","regulation of DNA damage response, signal transduction by p53 class mediator","2/421","34/13840",0.277007356546494,0.800527597310903,0.77891732537252,"PLA2R1/MIF",2
"1246","all","BP","GO:0051693","actin filament capping","2/421","34/13840",0.277007356546494,0.800527597310903,0.77891732537252,"TWF2/SVIL",2
"1247","all","BP","GO:0001894","tissue homeostasis","8/421","203/13840",0.277718536734172,0.800527597310903,0.77891732537252,"SLC2A1/USP45/NOS3/CRB2/TCIRG1/CDH5/ACACA/PECAM1",8
"1248","all","BP","GO:0060249","anatomical structure homeostasis","8/421","203/13840",0.277718536734172,0.800527597310903,0.77891732537252,"SLC2A1/USP45/NOS3/CRB2/TCIRG1/CDH5/ACACA/PECAM1",8
"1249","all","BP","GO:0009566","fertilization","5/421","116/13840",0.278153193446404,0.800527597310903,0.77891732537252,"PLCD4/EHMT2/UNC13B/STXBP1/MYH9",5
"1250","all","BP","GO:0046165","alcohol biosynthetic process","5/421","116/13840",0.278153193446404,0.800527597310903,0.77891732537252,"MSMO1/INSIG1/ACER2/PLCG2/SREBF1",5
"1251","all","BP","GO:0007338","single fertilization","4/421","88/13840",0.279439178232425,0.800527597310903,0.77891732537252,"PLCD4/UNC13B/STXBP1/MYH9",4
"1252","all","BP","GO:0014015","positive regulation of gliogenesis","3/421","61/13840",0.28356495145708,0.800527597310903,0.77891732537252,"IL6ST/SLC7A5/GFAP",3
"1253","all","BP","GO:0030166","proteoglycan biosynthetic process","3/421","61/13840",0.28356495145708,0.800527597310903,0.77891732537252,"PXYLP1/NDST1/HS3ST3B1",3
"1254","all","BP","GO:0032413","negative regulation of ion transmembrane transporter activity","3/421","61/13840",0.28356495145708,0.800527597310903,0.77891732537252,"GPR35/TCAF2/ANK3",3
"1255","all","BP","GO:0048844","artery morphogenesis","3/421","61/13840",0.28356495145708,0.800527597310903,0.77891732537252,"MYLK/ACVRL1/TBX2",3
"1256","all","BP","GO:0008643","carbohydrate transport","5/421","117/13840",0.284035227501785,0.800527597310903,0.77891732537252,"SLC2A1/CAPN10/KLF15/SLC17A5/SLC45A4",5
"1257","all","BP","GO:0007015","actin filament organization","14/421","385/13840",0.284374014695289,0.800527597310903,0.77891732537252,"RGS4/ITGB1BP1/NOSTRIN/TTN/TWF2/NEDD9/SVIL/MICAL2/CARMIL3/MYO19/BAIAP2/MYO5B/SPATC1L/MICAL3",14
"1258","all","BP","GO:1990748","cellular detoxification","4/421","89/13840",0.286258387413843,0.800527597310903,0.77891732537252,"NOS3/HBA2/HBA1/BMP7",4
"1259","all","BP","GO:0007264","small GTPase mediated signal transduction","16/421","447/13840",0.287065096394502,0.800527597310903,0.77891732537252,"ARHGAP29/OBSCN/RALB/GPR35/TNK2/RASGEF1B/IQSEC3/ARHGAP9/DENND4A/RIPOR1/ARHGAP44/KSR1/ARHGAP27/CADM4/TGM2/STARD8",16
"1260","all","BP","GO:0055074","calcium ion homeostasis","10/421","265/13840",0.287948012915744,0.800527597310903,0.77891732537252,"RYR2/ATP13A3/PDE4D/TCIRG1/SLC8A3/HERPUD1/CDH5/PLCG2/ATP2A3/TGM2",10
"1261","all","BP","GO:0000012","single strand break repair","1/421","11/13840",0.288179459709954,0.800527597310903,0.77891732537252,"XRCC1",1
"1262","all","BP","GO:0000338","protein deneddylation","1/421","11/13840",0.288179459709954,0.800527597310903,0.77891732537252,"GPS1",1
"1263","all","BP","GO:0002323","natural killer cell activation involved in immune response","1/421","11/13840",0.288179459709954,0.800527597310903,0.77891732537252,"RAB27A",1
"1264","all","BP","GO:0002327","immature B cell differentiation","1/421","11/13840",0.288179459709954,0.800527597310903,0.77891732537252,"SYVN1",1
"1265","all","BP","GO:0003174","mitral valve development","1/421","11/13840",0.288179459709954,0.800527597310903,0.77891732537252,"SMAD6",1
"1266","all","BP","GO:0006544","glycine metabolic process","1/421","11/13840",0.288179459709954,0.800527597310903,0.77891732537252,"PHGDH",1
"1267","all","BP","GO:0006971","hypotonic response","1/421","11/13840",0.288179459709954,0.800527597310903,0.77891732537252,"MYLK",1
"1268","all","BP","GO:0009134","nucleoside diphosphate catabolic process","1/421","11/13840",0.288179459709954,0.800527597310903,0.77891732537252,"ENTPD4",1
"1269","all","BP","GO:0009950","dorsal/ventral axis specification","1/421","11/13840",0.288179459709954,0.800527597310903,0.77891732537252,"SMAD6",1
"1270","all","BP","GO:0010172","embryonic body morphogenesis","1/421","11/13840",0.288179459709954,0.800527597310903,0.77891732537252,"ZNF281",1
"1271","all","BP","GO:0010642","negative regulation of platelet-derived growth factor receptor signaling pathway","1/421","11/13840",0.288179459709954,0.800527597310903,0.77891732537252,"PTPN12",1
"1272","all","BP","GO:0010988","regulation of low-density lipoprotein particle clearance","1/421","11/13840",0.288179459709954,0.800527597310903,0.77891732537252,"KHSRP",1
"1273","all","BP","GO:0014819","regulation of skeletal muscle contraction","1/421","11/13840",0.288179459709954,0.800527597310903,0.77891732537252,"SLC8A3",1
"1274","all","BP","GO:0015801","aromatic amino acid transport","1/421","11/13840",0.288179459709954,0.800527597310903,0.77891732537252,"SLC7A5",1
"1275","all","BP","GO:0015824","proline transport","1/421","11/13840",0.288179459709954,0.800527597310903,0.77891732537252,"SLC7A5",1
"1276","all","BP","GO:0016045","detection of bacterium","1/421","11/13840",0.288179459709954,0.800527597310903,0.77891732537252,"NOD1",1
"1277","all","BP","GO:0021670","lateral ventricle development","1/421","11/13840",0.288179459709954,0.800527597310903,0.77891732537252,"UCHL5",1
"1278","all","BP","GO:0021794","thalamus development","1/421","11/13840",0.288179459709954,0.800527597310903,0.77891732537252,"GBX2",1
"1279","all","BP","GO:0021860","pyramidal neuron development","1/421","11/13840",0.288179459709954,0.800527597310903,0.77891732537252,"PLXNA3",1
"1280","all","BP","GO:0030210","heparin biosynthetic process","1/421","11/13840",0.288179459709954,0.800527597310903,0.77891732537252,"NDST1",1
"1281","all","BP","GO:0031268","pseudopodium organization","1/421","11/13840",0.288179459709954,0.800527597310903,0.77891732537252,"CDC42EP4",1
"1282","all","BP","GO:0031269","pseudopodium assembly","1/421","11/13840",0.288179459709954,0.800527597310903,0.77891732537252,"CDC42EP4",1
"1283","all","BP","GO:0031424","keratinization","1/421","11/13840",0.288179459709954,0.800527597310903,0.77891732537252,"KAZN",1
"1284","all","BP","GO:0032060","bleb assembly","1/421","11/13840",0.288179459709954,0.800527597310903,0.77891732537252,"MYLK",1
"1285","all","BP","GO:0032957","inositol trisphosphate metabolic process","1/421","11/13840",0.288179459709954,0.800527597310903,0.77891732537252,"PLCG2",1
"1286","all","BP","GO:0033148","positive regulation of intracellular estrogen receptor signaling pathway","1/421","11/13840",0.288179459709954,0.800527597310903,0.77891732537252,"SRARP",1
"1287","all","BP","GO:0033629","negative regulation of cell adhesion mediated by integrin","1/421","11/13840",0.288179459709954,0.800527597310903,0.77891732537252,"ACER2",1
"1288","all","BP","GO:0034111","negative regulation of homotypic cell-cell adhesion","1/421","11/13840",0.288179459709954,0.800527597310903,0.77891732537252,"ADAMTS18",1
"1289","all","BP","GO:0035090","maintenance of apical/basal cell polarity","1/421","11/13840",0.288179459709954,0.800527597310903,0.77891732537252,"CRB2",1
"1290","all","BP","GO:0038092","nodal signaling pathway","1/421","11/13840",0.288179459709954,0.800527597310903,0.77891732537252,"ACVR1C",1
"1291","all","BP","GO:0042761","very long-chain fatty acid biosynthetic process","1/421","11/13840",0.288179459709954,0.800527597310903,0.77891732537252,"ELOVL4",1
"1292","all","BP","GO:0043584","nose development","1/421","11/13840",0.288179459709954,0.800527597310903,0.77891732537252,"SIX4",1
"1293","all","BP","GO:0043650","dicarboxylic acid biosynthetic process","1/421","11/13840",0.288179459709954,0.800527597310903,0.77891732537252,"GLS2",1
"1294","all","BP","GO:0043691","reverse cholesterol transport","1/421","11/13840",0.288179459709954,0.800527597310903,0.77891732537252,"LIPG",1
"1295","all","BP","GO:0043951","negative regulation of cAMP-mediated signaling","1/421","11/13840",0.288179459709954,0.800527597310903,0.77891732537252,"PDE4D",1
"1296","all","BP","GO:0045019","negative regulation of nitric oxide biosynthetic process","1/421","11/13840",0.288179459709954,0.800527597310903,0.77891732537252,"KHSRP",1
"1297","all","BP","GO:0045199","maintenance of epithelial cell apical/basal polarity","1/421","11/13840",0.288179459709954,0.800527597310903,0.77891732537252,"CRB2",1
"1298","all","BP","GO:0045579","positive regulation of B cell differentiation","1/421","11/13840",0.288179459709954,0.800527597310903,0.77891732537252,"XBP1",1
"1299","all","BP","GO:0045628","regulation of T-helper 2 cell differentiation","1/421","11/13840",0.288179459709954,0.800527597310903,0.77891732537252,"IL4R",1
"1300","all","BP","GO:0046185","aldehyde catabolic process","1/421","11/13840",0.288179459709954,0.800527597310903,0.77891732537252,"PNKD",1
"1301","all","BP","GO:0048532","anatomical structure arrangement","1/421","11/13840",0.288179459709954,0.800527597310903,0.77891732537252,"PLXNA3",1
"1302","all","BP","GO:0048715","negative regulation of oligodendrocyte differentiation","1/421","11/13840",0.288179459709954,0.800527597310903,0.77891732537252,"HES5",1
"1303","all","BP","GO:0051969","regulation of transmission of nerve impulse","1/421","11/13840",0.288179459709954,0.800527597310903,0.77891732537252,"GPR35",1
"1304","all","BP","GO:0052646","alditol phosphate metabolic process","1/421","11/13840",0.288179459709954,0.800527597310903,0.77891732537252,"GPD1",1
"1305","all","BP","GO:0060020","Bergmann glial cell differentiation","1/421","11/13840",0.288179459709954,0.800527597310903,0.77891732537252,"GFAP",1
"1306","all","BP","GO:0060049","regulation of protein glycosylation","1/421","11/13840",0.288179459709954,0.800527597310903,0.77891732537252,"ACER2",1
"1307","all","BP","GO:0060134","prepulse inhibition","1/421","11/13840",0.288179459709954,0.800527597310903,0.77891732537252,"GRIN3A",1
"1308","all","BP","GO:0060352","cell adhesion molecule production","1/421","11/13840",0.288179459709954,0.800527597310903,0.77891732537252,"NOTCH4",1
"1309","all","BP","GO:0060394","negative regulation of pathway-restricted SMAD protein phosphorylation","1/421","11/13840",0.288179459709954,0.800527597310903,0.77891732537252,"SMAD6",1
"1310","all","BP","GO:0070593","dendrite self-avoidance","1/421","11/13840",0.288179459709954,0.800527597310903,0.77891732537252,"ROBO4",1
"1311","all","BP","GO:0071285","cellular response to lithium ion","1/421","11/13840",0.288179459709954,0.800527597310903,0.77891732537252,"TPH2",1
"1312","all","BP","GO:0071313","cellular response to caffeine","1/421","11/13840",0.288179459709954,0.800527597310903,0.77891732537252,"RYR2",1
"1313","all","BP","GO:0071472","cellular response to salt stress","1/421","11/13840",0.288179459709954,0.800527597310903,0.77891732537252,"ZFP36L1",1
"1314","all","BP","GO:0072070","loop of Henle development","1/421","11/13840",0.288179459709954,0.800527597310903,0.77891732537252,"HES5",1
"1315","all","BP","GO:0086015","SA node cell action potential","1/421","11/13840",0.288179459709954,0.800527597310903,0.77891732537252,"RYR2",1
"1316","all","BP","GO:0086018","SA node cell to atrial cardiac muscle cell signaling","1/421","11/13840",0.288179459709954,0.800527597310903,0.77891732537252,"RYR2",1
"1317","all","BP","GO:0090160","Golgi to lysosome transport","1/421","11/13840",0.288179459709954,0.800527597310903,0.77891732537252,"ANKFY1",1
"1318","all","BP","GO:0090205","positive regulation of cholesterol metabolic process","1/421","11/13840",0.288179459709954,0.800527597310903,0.77891732537252,"SREBF1",1
"1319","all","BP","GO:0090527","actin filament reorganization","1/421","11/13840",0.288179459709954,0.800527597310903,0.77891732537252,"NEDD9",1
"1320","all","BP","GO:0090713","immunological memory process","1/421","11/13840",0.288179459709954,0.800527597310903,0.77891732537252,"ST3GAL1",1
"1321","all","BP","GO:0098887","neurotransmitter receptor transport, endosome to postsynaptic membrane","1/421","11/13840",0.288179459709954,0.800527597310903,0.77891732537252,"ARHGAP44",1
"1322","all","BP","GO:0099639","neurotransmitter receptor transport, endosome to plasma membrane","1/421","11/13840",0.288179459709954,0.800527597310903,0.77891732537252,"ARHGAP44",1
"1323","all","BP","GO:0150078","positive regulation of neuroinflammatory response","1/421","11/13840",0.288179459709954,0.800527597310903,0.77891732537252,"PLCG2",1
"1324","all","BP","GO:1900426","positive regulation of defense response to bacterium","1/421","11/13840",0.288179459709954,0.800527597310903,0.77891732537252,"MMRN2",1
"1325","all","BP","GO:1901533","negative regulation of hematopoietic progenitor cell differentiation","1/421","11/13840",0.288179459709954,0.800527597310903,0.77891732537252,"HES5",1
"1326","all","BP","GO:1901722","regulation of cell proliferation involved in kidney development","1/421","11/13840",0.288179459709954,0.800527597310903,0.77891732537252,"BMP7",1
"1327","all","BP","GO:1901857","positive regulation of cellular respiration","1/421","11/13840",0.288179459709954,0.800527597310903,0.77891732537252,"PPARGC1A",1
"1328","all","BP","GO:1903059","regulation of protein lipidation","1/421","11/13840",0.288179459709954,0.800527597310903,0.77891732537252,"RAB3GAP2",1
"1329","all","BP","GO:1903817","negative regulation of voltage-gated potassium channel activity","1/421","11/13840",0.288179459709954,0.800527597310903,0.77891732537252,"ANK3",1
"1330","all","BP","GO:1904238","pericyte cell differentiation","1/421","11/13840",0.288179459709954,0.800527597310903,0.77891732537252,"EPHA2",1
"1331","all","BP","GO:1904406","negative regulation of nitric oxide metabolic process","1/421","11/13840",0.288179459709954,0.800527597310903,0.77891732537252,"KHSRP",1
"1332","all","BP","GO:1905244","regulation of modification of synaptic structure","1/421","11/13840",0.288179459709954,0.800527597310903,0.77891732537252,"BAIAP2",1
"1333","all","BP","GO:1905245","regulation of aspartic-type peptidase activity","1/421","11/13840",0.288179459709954,0.800527597310903,0.77891732537252,"PICALM",1
"1334","all","BP","GO:1905383","protein localization to presynapse","1/421","11/13840",0.288179459709954,0.800527597310903,0.77891732537252,"KIF5B",1
"1335","all","BP","GO:2000009","negative regulation of protein localization to cell surface","1/421","11/13840",0.288179459709954,0.800527597310903,0.77891732537252,"PICALM",1
"1336","all","BP","GO:0019369","arachidonic acid metabolic process","2/421","35/13840",0.288373065834522,0.800527597310903,0.77891732537252,"FAAH/PLA2G4C",2
"1337","all","BP","GO:0045880","positive regulation of smoothened signaling pathway","2/421","35/13840",0.288373065834522,0.800527597310903,0.77891732537252,"UCHL5/NDST1",2
"1338","all","BP","GO:1900274","regulation of phospholipase C activity","2/421","35/13840",0.288373065834522,0.800527597310903,0.77891732537252,"FGFR1/FLT1",2
"1339","all","BP","GO:1903426","regulation of reactive oxygen species biosynthetic process","2/421","35/13840",0.288373065834522,0.800527597310903,0.77891732537252,"RAB27A/PLCG2",2
"1340","all","BP","GO:0031032","actomyosin structure organization","7/421","176/13840",0.288903044320153,0.800527597310903,0.77891732537252,"CDC42BPA/OBSCN/ITGB1BP1/TTN/OBSL1/SIX4/MYH9",7
"1341","all","BP","GO:0001936","regulation of endothelial cell proliferation","5/421","118/13840",0.289940854950742,0.800527597310903,0.77891732537252,"FGFR1/EGFL7/MMRN2/ACVRL1/FLT1",5
"1342","all","BP","GO:0045862","positive regulation of proteolysis","12/421","326/13840",0.290342557227256,0.800527597310903,0.77891732537252,"ACVR1C/ECSCR/CSNK1A1/CYCS/NOD1/ACER2/PICALM/HERPUD1/ATP2A3/SGTA/TBC1D10A/MYH9",12
"1343","all","BP","GO:0051893","regulation of focal adhesion assembly","3/421","62/13840",0.291905973278406,0.800527597310903,0.77891732537252,"COL16A1/ITGB1BP1/ACVRL1",3
"1344","all","BP","GO:0061035","regulation of cartilage development","3/421","62/13840",0.291905973278406,0.800527597310903,0.77891732537252,"RUNX2/ZBTB16/ACVRL1",3
"1345","all","BP","GO:0090109","regulation of cell-substrate junction assembly","3/421","62/13840",0.291905973278406,0.800527597310903,0.77891732537252,"COL16A1/ITGB1BP1/ACVRL1",3
"1346","all","BP","GO:1901880","negative regulation of protein depolymerization","3/421","62/13840",0.291905973278406,0.800527597310903,0.77891732537252,"TWF2/SVIL/NAV3",3
"1347","all","BP","GO:0014013","regulation of gliogenesis","4/421","90/13840",0.293101469299666,0.800527597310903,0.77891732537252,"HES5/IL6ST/SLC7A5/GFAP",4
"1348","all","BP","GO:0051897","positive regulation of protein kinase B signaling","4/421","90/13840",0.293101469299666,0.800527597310903,0.77891732537252,"CHI3L1/ITGB1BP1/FGFR1/MC1R",4
"1349","all","BP","GO:2001243","negative regulation of intrinsic apoptotic signaling pathway","4/421","90/13840",0.293101469299666,0.800527597310903,0.77891732537252,"SYVN1/HERPUD1/MIF/XBP1",4
"1350","all","BP","GO:0031503","protein-containing complex localization","7/421","177/13840",0.293709833774483,0.800527597310903,0.77891732537252,"RALB/CPLX1/KIF5B/FKBP4/NOP9/ARHGAP44/GPC4",7
"1351","all","BP","GO:1902074","response to salt","12/421","327/13840",0.293856886516273,0.800527597310903,0.77891732537252,"RGS4/SYT2/RYR2/TTN/HOMER1/EHMT2/RUNX2/ADCY1/TPH2/PLCG2/BAIAP2/TGM2",12
"1352","all","BP","GO:0030879","mammary gland development","5/421","119/13840",0.295868378752083,0.800527597310903,0.77891732537252,"EPHA2/NOTCH4/TBX2/FASN/XBP1",5
"1353","all","BP","GO:0043401","steroid hormone mediated signaling pathway","5/421","119/13840",0.295868378752083,0.800527597310903,0.77891732537252,"SRARP/ZNF366/ESRRA/FKBP4/BMP7",5
"1354","all","BP","GO:0016197","endosomal transport","9/421","237/13840",0.295951669024875,0.800527597310903,0.77891732537252,"TINAGL1/GOLT1A/DENND10/PICALM/ANKFY1/ARHGAP44/MYO5B/TMEM50B/TBC1D10A",9
"1355","all","BP","GO:1902075","cellular response to salt","7/421","178/13840",0.298534522369169,0.800527597310903,0.77891732537252,"SYT2/EHMT2/ADCY1/TPH2/PLCG2/BAIAP2/TGM2",7
"1356","all","BP","GO:1903828","negative regulation of protein localization","7/421","178/13840",0.298534522369169,0.800527597310903,0.77891732537252,"ITGB1BP1/ACVR1C/INSIG1/PICALM/CABP1/LATS2/SREBF1",7
"1357","all","BP","GO:0010591","regulation of lamellipodium assembly","2/421","36/13840",0.299717950378771,0.800527597310903,0.77891732537252,"EPHA2/TWF2",2
"1358","all","BP","GO:0032438","melanosome organization","2/421","36/13840",0.299717950378771,0.800527597310903,0.77891732537252,"AP1S3/AP3M1",2
"1359","all","BP","GO:0032924","activin receptor signaling pathway","2/421","36/13840",0.299717950378771,0.800527597310903,0.77891732537252,"ACVR1C/ACVRL1",2
"1360","all","BP","GO:0042461","photoreceptor cell development","2/421","36/13840",0.299717950378771,0.800527597310903,0.77891732537252,"PRPH2/CRB2",2
"1361","all","BP","GO:0042531","positive regulation of tyrosine phosphorylation of STAT protein","2/421","36/13840",0.299717950378771,0.800527597310903,0.77891732537252,"HES5/IL6ST",2
"1362","all","BP","GO:0050819","negative regulation of coagulation","2/421","36/13840",0.299717950378771,0.800527597310903,0.77891732537252,"NOS3/ADAMTS18",2
"1363","all","BP","GO:0060428","lung epithelium development","2/421","36/13840",0.299717950378771,0.800527597310903,0.77891732537252,"ERRFI1/SAV1",2
"1364","all","BP","GO:0140353","lipid export from cell","2/421","36/13840",0.299717950378771,0.800527597310903,0.77891732537252,"FZD4/MIF",2
"1365","all","BP","GO:1901385","regulation of voltage-gated calcium channel activity","2/421","36/13840",0.299717950378771,0.800527597310903,0.77891732537252,"GPR35/CABP1",2
"1366","all","BP","GO:2001239","regulation of extrinsic apoptotic signaling pathway in absence of ligand","2/421","36/13840",0.299717950378771,0.800527597310903,0.77891732537252,"FGFR1/WWOX",2
"1367","all","BP","GO:0090596","sensory organ morphogenesis","8/421","208/13840",0.299854795105751,0.800527597310903,0.77891732537252,"EPHA2/GBX2/INSIG1/CRB2/FJX1/SIX4/TBX2/BMP7",8
"1368","all","BP","GO:0099175","regulation of postsynapse organization","4/421","91/13840",0.299965831239504,0.800527597310903,0.77891732537252,"HOMER1/NEDD9/ARHGAP44/BAIAP2",4
"1369","all","BP","GO:0051091","positive regulation of DNA-binding transcription factor activity","9/421","238/13840",0.300117041105101,0.800527597310903,0.77891732537252,"PPARGC1A/NOD1/ADCY1/TRAF1/TRIM5/FZD4/PSMA6/SAV1/PLCG2",9
"1370","all","BP","GO:0071559","response to transforming growth factor beta","9/421","238/13840",0.300117041105101,0.800527597310903,0.77891732537252,"LRRC32/ACVRL1/LATS2/COL4A2/ZFP36L1/RNF111/SMAD6/CDH5/WWOX",9
"1371","all","BP","GO:0051205","protein insertion into membrane","3/421","63/13840",0.300263542343875,0.800527597310903,0.77891732537252,"HSPA4/TRAM2/SGTA",3
"1372","all","BP","GO:0051899","membrane depolarization","3/421","63/13840",0.300263542343875,0.800527597310903,0.77891732537252,"ANK3/SCN4B/SCN1B",3
"1373","all","BP","GO:0061077","chaperone-mediated protein folding","3/421","63/13840",0.300263542343875,0.800527597310903,0.77891732537252,"DNAJB6/FKBP2/FKBP4",3
"1374","all","BP","GO:1901607","alpha-amino acid biosynthetic process","3/421","63/13840",0.300263542343875,0.800527597310903,0.77891732537252,"PHGDH/GLS2/CBS",3
"1375","all","BP","GO:0007156","homophilic cell adhesion via plasma membrane adhesion molecules","6/421","149/13840",0.300887777577858,0.800527597310903,0.77891732537252,"CDH6/MPZL2/ROBO4/CDH5/PECAM1/CADM4",6
