"Ontology","Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","-1","GO:0097150","neuronal stem cell population maintenance","1/54","23/17811",0.0674955394897621,0.287059342649229,0.254231772079383,"HES5",1
"BP","-1","GO:0097164","ammonium ion metabolic process","1/54","23/17811",0.0674955394897621,0.287059342649229,0.254231772079383,"TPH2",1
"BP","-1","GO:1903421","regulation of synaptic vesicle recycling","1/54","23/17811",0.0674955394897621,0.287059342649229,0.254231772079383,"SNCA",1
"CC","-1","GO:0034706","sodium channel complex","1/57","23/18709",0.0678127268738007,0.334953772134228,0.309321210301547,"SCN3B",1
"BP","1","GO:0045580","regulation of T cell differentiation","3/121","138/17811",0.067834407332698,0.269498300808789,0.223945833295287,"RUNX3/ZBTB16/IL4R",3
"BP","1","GO:0046330","positive regulation of JNK cascade","3/121","138/17811",0.067834407332698,0.269498300808789,0.223945833295287,"NOD1/FZD4/MLKL",3
"BP","1","GO:0050867","positive regulation of cell activation","5/121","321/17811",0.0680059416430951,0.269498300808789,0.223945833295287,"RUNX3/FGR/IL1RL1/ZBTB16/IL4R",5
"BP","-1","GO:0035150","regulation of tube size","2/54","141/17811",0.0681869395510955,0.288999236237109,0.255949823057765,"DRD5/HMGCR",2
"MF","-1","GO:0000062","fatty-acyl-CoA binding","1/55","22/17158",0.0682377939623269,0.263336397002413,0.237400712253348,"PNPLA3",1
"MF","1","GO:0019864","IgG binding","1/121","10/17158",0.0683420234218319,0.43522939886112,0.400062605328235,"FCGR3B",1
"BP","1","GO:0002228","natural killer cell mediated immunity","2/121","63/17811",0.0683787447806651,0.269498300808789,0.223945833295287,"SERPINB9/RAB27A",2
"BP","1","GO:0002548","monocyte chemotaxis","2/121","63/17811",0.0683787447806651,0.269498300808789,0.223945833295287,"SLAMF8/FLT1",2
"BP","1","GO:0032768","regulation of monooxygenase activity","2/121","63/17811",0.0683787447806651,0.269498300808789,0.223945833295287,"NOD1/NOS3",2
"BP","1","GO:0043297","apical junction assembly","2/121","63/17811",0.0683787447806651,0.269498300808789,0.223945833295287,"EPHA2/PECAM1",2
"BP","1","GO:0051926","negative regulation of calcium ion transport","2/121","63/17811",0.0683787447806651,0.269498300808789,0.223945833295287,"MIR34A/NOS3",2
"BP","-1","GO:1901214","regulation of neuron death","3/54","312/17811",0.0687211498735019,0.288999236237109,0.255949823057765,"SNCA/BDNF/TOX3",3
"KEGG","-1","hsa04722","Neurotrophin signaling pathway","2/29","118/7921",0.0688276932743015,0.448875983207147,0.419655524466516,"627/5594",2
"BP","1","GO:0033865","nucleoside bisphosphate metabolic process","3/121","139/17811",0.0690009906301073,0.269498300808789,0.223945833295287,"PDK4/PAPSS2/ACSL5",3
"BP","1","GO:0033875","ribonucleoside bisphosphate metabolic process","3/121","139/17811",0.0690009906301073,0.269498300808789,0.223945833295287,"PDK4/PAPSS2/ACSL5",3
"BP","1","GO:0034032","purine nucleoside bisphosphate metabolic process","3/121","139/17811",0.0690009906301073,0.269498300808789,0.223945833295287,"PDK4/PAPSS2/ACSL5",3
"BP","-1","GO:0044344","cellular response to fibroblast growth factor stimulus","2/54","142/17811",0.0690303646529892,0.288999236237109,0.255949823057765,"SNCA/MAPK1",2
"BP","-1","GO:0106106","cold-induced thermogenesis","2/54","143/17811",0.0698772716824696,0.288999236237109,0.255949823057765,"UCP1/TRPV2",2
"BP","-1","GO:0120161","regulation of cold-induced thermogenesis","2/54","143/17811",0.0698772716824696,0.288999236237109,0.255949823057765,"UCP1/TRPV2",2
"BP","1","GO:0006469","negative regulation of protein kinase activity","4/121","228/17811",0.0700478484308185,0.269498300808789,0.223945833295287,"ERRFI1/GPRC5A/IRAK3/LATS2",4
"BP","1","GO:0030879","mammary gland development","3/121","140/17811",0.0701767010802147,0.269498300808789,0.223945833295287,"EPHA2/NOTCH4/TGFB3",3
"BP","1","GO:0038127","ERBB signaling pathway","3/121","140/17811",0.0701767010802147,0.269498300808789,0.223945833295287,"ERRFI1/ITGA1/GPRC5A",3
"BP","1","GO:0043550","regulation of lipid kinase activity","2/121","64/17811",0.0702803420821053,0.269498300808789,0.223945833295287,"FGR/FLT1",2
"BP","1","GO:0048662","negative regulation of smooth muscle cell proliferation","2/121","64/17811",0.0702803420821053,0.269498300808789,0.223945833295287,"MIR34A/TGFB3",2
"BP","-1","GO:0010640","regulation of platelet-derived growth factor receptor signaling pathway","1/54","24/17811",0.0703263940471918,0.288999236237109,0.255949823057765,"SNCA",1
"BP","-1","GO:0036315","cellular response to sterol","1/54","24/17811",0.0703263940471918,0.288999236237109,0.255949823057765,"HMGCS1",1
"BP","-1","GO:0042430","indole-containing compound metabolic process","1/54","24/17811",0.0703263940471918,0.288999236237109,0.255949823057765,"TPH2",1
"BP","-1","GO:0046697","decidualization","1/54","24/17811",0.0703263940471918,0.288999236237109,0.255949823057765,"MAPK1",1
"BP","-1","GO:1903649","regulation of cytoplasmic transport","1/54","24/17811",0.0703263940471918,0.288999236237109,0.255949823057765,"MAPK1",1
"BP","-1","GO:1904376","negative regulation of protein localization to cell periphery","1/54","24/17811",0.0703263940471918,0.288999236237109,0.255949823057765,"LYPD1",1
"CC","1","GO:0098589","membrane region","5/126","327/18709",0.0703623732383659,0.363538928398224,0.325888886577694,"ITGA1/PODXL/NOS3/FAS/PECAM1",5
"CC","-1","GO:0009897","external side of plasma membrane","3/57","314/18709",0.0706591870063001,0.33545757452927,0.309786458880759,"IL12RB2/PDCD1/CD69",3
"BP","-1","GO:0030534","adult behavior","2/54","144/17811",0.0707276326976414,0.288999236237109,0.255949823057765,"SNCA/EFNB3",2
"BP","-1","GO:0061337","cardiac conduction","2/54","144/17811",0.0707276326976414,0.288999236237109,0.255949823057765,"FXYD6/SCN3B",2
"BP","-1","GO:0007568","aging","3/54","316/17811",0.070817093298895,0.288999236237109,0.255949823057765,"SNCA/HMGCR/MAPK1",3
"KEGG","-1","hsa04152","AMPK signaling pathway","2/29","120/7921",0.0708751552432337,0.448875983207147,0.419655524466516,"3156/31",2
"BP","1","GO:0032496","response to lipopolysaccharide","5/121","325/17811",0.0708898553769746,0.269498300808789,0.223945833295287,"CXCL1/LTA/NOS3/IRAK3/SMAD6",5
"BP","1","GO:2001234","negative regulation of apoptotic signaling pathway","4/121","229/17811",0.070935921587642,0.269498300808789,0.223945833295287,"NOS3/TNFRSF10A/FAS/YBX3",4
"MF","1","GO:0004714","transmembrane receptor protein tyrosine kinase activity","2/121","62/17158",0.070947360003218,0.43522939886112,0.400062605328235,"EPHA2/FLT1",2
"MF","-1","GO:0008171","O-methyltransferase activity","1/55","23/17158",0.0712283939466913,0.263336397002413,0.237400712253348,"ASMTL",1
"MF","-1","GO:0008198","ferrous iron binding","1/55","23/17158",0.0712283939466913,0.263336397002413,0.237400712253348,"SNCA",1
"BP","-1","GO:0007612","learning","2/54","145/17811",0.0715814198883479,0.291276555856909,0.257966712656931,"DRD5/HMGCR",2
"BP","1","GO:0051090","regulation of DNA-binding transcription factor activity","6/121","428/17811",0.0718122073638797,0.269498300808789,0.223945833295287,"IL18R1/PIM1/NOD1/FOSL1/FZD4/IRAK3",6
"KEGG","1","hsa04064","NF-kappa B signaling pathway","3/75","102/7921",0.0720407275895542,0.468264729332103,0.432876301744251,"3554/2919/4049",3
"BP","1","GO:0014823","response to activity","2/121","65/17811",0.0721991701806675,0.269498300808789,0.223945833295287,"ANGPT2/COL4A2",2
"BP","1","GO:0002604","regulation of dendritic cell antigen processing and presentation","1/121","11/17811",0.0722613600203257,0.269498300808789,0.223945833295287,"NOD1",1
"BP","1","GO:0002923","regulation of humoral immune response mediated by circulating immunoglobulin","1/121","11/17811",0.0722613600203257,0.269498300808789,0.223945833295287,"LTA",1
"BP","1","GO:0003174","mitral valve development","1/121","11/17811",0.0722613600203257,0.269498300808789,0.223945833295287,"SMAD6",1
"BP","1","GO:0006054","N-acetylneuraminate metabolic process","1/121","11/17811",0.0722613600203257,0.269498300808789,0.223945833295287,"ST3GAL1",1
"BP","1","GO:0006527","arginine catabolic process","1/121","11/17811",0.0722613600203257,0.269498300808789,0.223945833295287,"NOS3",1
"BP","1","GO:0007256","activation of JNKK activity","1/121","11/17811",0.0722613600203257,0.269498300808789,0.223945833295287,"MLKL",1
"BP","1","GO:0009629","response to gravity","1/121","11/17811",0.0722613600203257,0.269498300808789,0.223945833295287,"FOSL1",1
"BP","1","GO:0009950","dorsal/ventral axis specification","1/121","11/17811",0.0722613600203257,0.269498300808789,0.223945833295287,"SMAD6",1
"BP","1","GO:0032060","bleb assembly","1/121","11/17811",0.0722613600203257,0.269498300808789,0.223945833295287,"EMP1",1
"BP","1","GO:0032494","response to peptidoglycan","1/121","11/17811",0.0722613600203257,0.269498300808789,0.223945833295287,"IRAK3",1
"BP","1","GO:0033148","positive regulation of intracellular estrogen receptor signaling pathway","1/121","11/17811",0.0722613600203257,0.269498300808789,0.223945833295287,"SRARP",1
"BP","1","GO:0033632","regulation of cell-cell adhesion mediated by integrin","1/121","11/17811",0.0722613600203257,0.269498300808789,0.223945833295287,"PODXL",1
"BP","1","GO:0033860","regulation of NAD(P)H oxidase activity","1/121","11/17811",0.0722613600203257,0.269498300808789,0.223945833295287,"SLAMF8",1
"BP","1","GO:0035630","bone mineralization involved in bone maturation","1/121","11/17811",0.0722613600203257,0.269498300808789,0.223945833295287,"PHOSPHO1",1
"BP","1","GO:0039532","negative regulation of viral-induced cytoplasmic pattern recognition receptor signaling pathway","1/121","11/17811",0.0722613600203257,0.269498300808789,0.223945833295287,"SEC14L1",1
"BP","1","GO:0045628","regulation of T-helper 2 cell differentiation","1/121","11/17811",0.0722613600203257,0.269498300808789,0.223945833295287,"IL4R",1
"BP","1","GO:0046007","negative regulation of activated T cell proliferation","1/121","11/17811",0.0722613600203257,0.269498300808789,0.223945833295287,"LRRC32",1
"BP","1","GO:0046950","cellular ketone body metabolic process","1/121","11/17811",0.0722613600203257,0.269498300808789,0.223945833295287,"OXCT2",1
"BP","1","GO:0051561","positive regulation of mitochondrial calcium ion concentration","1/121","11/17811",0.0722613600203257,0.269498300808789,0.223945833295287,"TGM2",1
"BP","1","GO:0060837","blood vessel endothelial cell differentiation","1/121","11/17811",0.0722613600203257,0.269498300808789,0.223945833295287,"MIR34A",1
"BP","1","GO:0070254","mucus secretion","1/121","11/17811",0.0722613600203257,0.269498300808789,0.223945833295287,"NLRP6",1
"BP","1","GO:0070673","response to interleukin-18","1/121","11/17811",0.0722613600203257,0.269498300808789,0.223945833295287,"IL18R1",1
"BP","1","GO:0072173","metanephric tubule morphogenesis","1/121","11/17811",0.0722613600203257,0.269498300808789,0.223945833295287,"CXCR2",1
"BP","1","GO:0072310","glomerular epithelial cell development","1/121","11/17811",0.0722613600203257,0.269498300808789,0.223945833295287,"PODXL",1
"BP","1","GO:0072321","chaperone-mediated protein transport","1/121","11/17811",0.0722613600203257,0.269498300808789,0.223945833295287,"BAG3",1
"BP","1","GO:1901569","fatty acid derivative catabolic process","1/121","11/17811",0.0722613600203257,0.269498300808789,0.223945833295287,"OXCT2",1
"BP","1","GO:2000767","positive regulation of cytoplasmic translation","1/121","11/17811",0.0722613600203257,0.269498300808789,0.223945833295287,"YBX3",1
"BP","1","GO:2001269","positive regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway","1/121","11/17811",0.0722613600203257,0.269498300808789,0.223945833295287,"FAS",1
"BP","-1","GO:0014065","phosphatidylinositol 3-kinase signaling","2/54","146/17811",0.0724386055756537,0.293426490497728,0.259870784785524,"FSHR/MAPK1",2
"BP","1","GO:0033002","muscle cell proliferation","4/121","231/17811",0.0727294547864829,0.270771506757342,0.225003833164857,"MIR34A/PIM1/TGFB3/TGM2",4
"BP","-1","GO:0002507","tolerance induction","1/54","25/17811",0.0731488134951844,0.293426490497728,0.259870784785524,"PDCD1",1
"BP","-1","GO:0051953","negative regulation of amine transport","1/54","25/17811",0.0731488134951844,0.293426490497728,0.259870784785524,"SNCA",1
"BP","-1","GO:0072273","metanephric nephron morphogenesis","1/54","25/17811",0.0731488134951844,0.293426490497728,0.259870784785524,"HES5",1
"BP","-1","GO:1900120","regulation of receptor binding","1/54","25/17811",0.0731488134951844,0.293426490497728,0.259870784785524,"BDNF",1
"BP","1","GO:0106106","cold-induced thermogenesis","3/121","143/17811",0.0737580668387597,0.273647550059774,0.227393747728413,"IL18R1/ARRDC3/IL4R",3
"BP","1","GO:0120161","regulation of cold-induced thermogenesis","3/121","143/17811",0.0737580668387597,0.273647550059774,0.227393747728413,"IL18R1/ARRDC3/IL4R",3
"MF","-1","GO:0001965","G-protein alpha-subunit binding","1/55","24/17158",0.0742095692214471,0.263336397002413,0.237400712253348,"DRD5",1
"MF","1","GO:0005035","death receptor activity","1/121","11/17158",0.0749160037790729,0.43522939886112,0.400062605328235,"TNFRSF10A",1
"MF","1","GO:0048407","platelet-derived growth factor binding","1/121","11/17158",0.0749160037790729,0.43522939886112,0.400062605328235,"COL4A1",1
"MF","1","GO:0070411","I-SMAD binding","1/121","11/17158",0.0749160037790729,0.43522939886112,0.400062605328235,"SMAD6",1
"MF","1","GO:0070700","BMP receptor binding","1/121","11/17158",0.0749160037790729,0.43522939886112,0.400062605328235,"CDH5",1
"CC","1","GO:0031093","platelet alpha granule lumen","2/126","67/18709",0.0749691817808942,0.368320384547984,0.330175149475951,"VWF/TGFB3",2
"BP","1","GO:0051250","negative regulation of lymphocyte activation","3/121","144/17811",0.0749697547803707,0.277180563954416,0.230329587168977,"RUNX3/LRRC32/IL4R",3
"BP","1","GO:0061041","regulation of wound healing","3/121","144/17811",0.0749697547803707,0.277180563954416,0.230329587168977,"MIR34A/NOS3/TNFRSF12A",3
"BP","-1","GO:0055088","lipid homeostasis","2/54","149/17811",0.0750302787853205,0.296296976140838,0.262413007048841,"ACACA/PNPLA3",2
"BP","-1","GO:0071774","response to fibroblast growth factor","2/54","149/17811",0.0750302787853205,0.296296976140838,0.262413007048841,"SNCA/MAPK1",2
"BP","-1","GO:2001056","positive regulation of cysteine-type endopeptidase activity","2/54","149/17811",0.0750302787853205,0.296296976140838,0.262413007048841,"SNCA/NLRP1",2
"BP","1","GO:0032872","regulation of stress-activated MAPK cascade","4/121","234/17811",0.0754630014209222,0.278297377186529,0.231257628901152,"NOD1/FAS/FZD4/MLKL",4
"BP","-1","GO:0032496","response to lipopolysaccharide","3/54","325/17811",0.075638383683182,0.296296976140838,0.262413007048841,"IL12RB2/SNCA/MAPK1",3
"CC","-1","GO:0098862","cluster of actin-based cell projections","2/57","149/18709",0.075698870137122,0.33545757452927,0.309786458880759,"USH2A/DRD5",2
"BP","-1","GO:0010460","positive regulation of heart rate","1/54","26/17811",0.0759628224950306,0.296296976140838,0.262413007048841,"SCN3B",1
"BP","-1","GO:0043090","amino acid import","1/54","26/17811",0.0759628224950306,0.296296976140838,0.262413007048841,"SLC7A3",1
"BP","-1","GO:0048169","regulation of long-term neuronal synaptic plasticity","1/54","26/17811",0.0759628224950306,0.296296976140838,0.262413007048841,"SNCA",1
"BP","-1","GO:0071280","cellular response to copper ion","1/54","26/17811",0.0759628224950306,0.296296976140838,0.262413007048841,"SNCA",1
"BP","-1","GO:1903579","negative regulation of ATP metabolic process","1/54","26/17811",0.0759628224950306,0.296296976140838,0.262413007048841,"SNCA",1
"BP","-1","GO:1904353","regulation of telomere capping","1/54","26/17811",0.0759628224950306,0.296296976140838,0.262413007048841,"MAPK1",1
"BP","1","GO:0007159","leukocyte cell-cell adhesion","5/121","332/17811",0.0760973608582298,0.278297377186529,0.231257628901152,"RUNX3/LRRC32/ZBTB16/IL4R/PECAM1",5
"CC","-1","GO:0005640","nuclear outer membrane","1/57","26/18709",0.0763178510106757,0.33545757452927,0.309786458880759,"SNCA",1
"MF","-1","GO:0016874","ligase activity","2/55","143/17158",0.0769405530937237,0.263336397002413,0.237400712253348,"UBA7/ACACA",2
"MF","-1","GO:0043027","cysteine-type endopeptidase inhibitor activity involved in apoptotic process","1/55","25/17158",0.0771813489397157,0.263336397002413,0.237400712253348,"SNCA",1
"BP","1","GO:0070302","regulation of stress-activated protein kinase signaling cascade","4/121","236/17811",0.0773140185041252,0.278297377186529,0.231257628901152,"NOD1/FAS/FZD4/MLKL",4
"BP","1","GO:0014065","phosphatidylinositol 3-kinase signaling","3/121","146/17811",0.0774196526535287,0.278297377186529,0.231257628901152,"FGR/MIR126/FLT1",3
"BP","-1","GO:0046942","carboxylic acid transport","3/54","329/17811",0.0778273525869602,0.298001283398333,0.26392241290981,"SNCA/ACACA/SLC7A3",3
"CC","1","GO:0032585","multivesicular body membrane","1/126","12/18709",0.0779114470834107,0.368320384547984,0.330175149475951,"RAB27A",1
"BP","1","GO:0016239","positive regulation of macroautophagy","2/121","68/17811",0.0780558833561553,0.278297377186529,0.231257628901152,"NOD1/BAG3",2
"BP","1","GO:0033627","cell adhesion mediated by integrin","2/121","68/17811",0.0780558833561553,0.278297377186529,0.231257628901152,"EPHA2/PODXL",2
"BP","1","GO:0046323","glucose import","2/121","68/17811",0.0780558833561553,0.278297377186529,0.231257628901152,"RNASEL/KLF15",2
"KEGG","1","hsa05144","Malaria","2/75","49/7921",0.078233093840202,0.488174505562861,0.451281425520323,"7043/5175",2
"BP","1","GO:0031669","cellular response to nutrient levels","4/121","237/17811",0.0782480751221219,0.278297377186529,0.231257628901152,"PIM1/PDK4/FAS/FES",4
"CC","-1","GO:0099699","integral component of synaptic membrane","2/57","152/18709",0.0783406825299771,0.33545757452927,0.309786458880759,"FXYD6/EFNB3",2
"BP","-1","GO:0008202","steroid metabolic process","3/54","330/17811",0.0783789797173686,0.298001283398333,0.26392241290981,"HMGCS1/HMGCR/ACACA",3
"BP","1","GO:0002468","dendritic cell antigen processing and presentation","1/121","12/17811",0.0785678979662549,0.278297377186529,0.231257628901152,"NOD1",1
"BP","1","GO:0002862","negative regulation of inflammatory response to antigenic stimulus","1/121","12/17811",0.0785678979662549,0.278297377186529,0.231257628901152,"NLRP6",1
"BP","1","GO:0002863","positive regulation of inflammatory response to antigenic stimulus","1/121","12/17811",0.0785678979662549,0.278297377186529,0.231257628901152,"LTA",1
"BP","1","GO:0003334","keratinocyte development","1/121","12/17811",0.0785678979662549,0.278297377186529,0.231257628901152,"FOSL2",1
"BP","1","GO:0016045","detection of bacterium","1/121","12/17811",0.0785678979662549,0.278297377186529,0.231257628901152,"NOD1",1
"BP","1","GO:0031282","regulation of guanylate cyclase activity","1/121","12/17811",0.0785678979662549,0.278297377186529,0.231257628901152,"NOS3",1
"BP","1","GO:0043117","positive regulation of vascular permeability","1/121","12/17811",0.0785678979662549,0.278297377186529,0.231257628901152,"CXCR2",1
"BP","1","GO:0048642","negative regulation of skeletal muscle tissue development","1/121","12/17811",0.0785678979662549,0.278297377186529,0.231257628901152,"YBX3",1
"BP","1","GO:0048934","peripheral nervous system neuron differentiation","1/121","12/17811",0.0785678979662549,0.278297377186529,0.231257628901152,"RUNX3",1
"BP","1","GO:0048935","peripheral nervous system neuron development","1/121","12/17811",0.0785678979662549,0.278297377186529,0.231257628901152,"RUNX3",1
"BP","1","GO:0051196","regulation of coenzyme metabolic process","1/121","12/17811",0.0785678979662549,0.278297377186529,0.231257628901152,"PDK4",1
"BP","1","GO:0052803","imidazole-containing compound metabolic process","1/121","12/17811",0.0785678979662549,0.278297377186529,0.231257628901152,"HAL",1
"BP","1","GO:0060394","negative regulation of pathway-restricted SMAD protein phosphorylation","1/121","12/17811",0.0785678979662549,0.278297377186529,0.231257628901152,"SMAD6",1
"BP","1","GO:0061042","vascular wound healing","1/121","12/17811",0.0785678979662549,0.278297377186529,0.231257628901152,"MIR34A",1
"BP","1","GO:0072540","T-helper 17 cell lineage commitment","1/121","12/17811",0.0785678979662549,0.278297377186529,0.231257628901152,"BATF",1
"BP","1","GO:0097201","negative regulation of transcription from RNA polymerase II promoter in response to stress","1/121","12/17811",0.0785678979662549,0.278297377186529,0.231257628901152,"BAG3",1
"BP","1","GO:1902224","ketone body metabolic process","1/121","12/17811",0.0785678979662549,0.278297377186529,0.231257628901152,"OXCT2",1
"BP","1","GO:0008037","cell recognition","3/121","147/17811",0.0786577519048495,0.278297377186529,0.231257628901152,"ROBO4/PECAM1/JMJD6",3
"BP","-1","GO:0002021","response to dietary excess","1/54","27/17811",0.0787684456373002,0.298001283398333,0.26392241290981,"UCP1",1
"BP","-1","GO:0033598","mammary gland epithelial cell proliferation","1/54","27/17811",0.0787684456373002,0.298001283398333,0.26392241290981,"MAPK1",1
"BP","-1","GO:0045671","negative regulation of osteoclast differentiation","1/54","27/17811",0.0787684456373002,0.298001283398333,0.26392241290981,"LRRC17",1
"BP","-1","GO:0045761","regulation of adenylate cyclase activity","1/54","27/17811",0.0787684456373002,0.298001283398333,0.26392241290981,"DRD5",1
"BP","-1","GO:0048668","collateral sprouting","1/54","27/17811",0.0787684456373002,0.298001283398333,0.26392241290981,"BDNF",1
"BP","-1","GO:0060384","innervation","1/54","27/17811",0.0787684456373002,0.298001283398333,0.26392241290981,"COL25A1",1
"BP","-1","GO:0072207","metanephric epithelium development","1/54","27/17811",0.0787684456373002,0.298001283398333,0.26392241290981,"HES5",1
"BP","-1","GO:0095500","acetylcholine receptor signaling pathway","1/54","27/17811",0.0787684456373002,0.298001283398333,0.26392241290981,"LYPD1",1
"BP","-1","GO:0098810","neurotransmitter reuptake","1/54","27/17811",0.0787684456373002,0.298001283398333,0.26392241290981,"SNCA",1
"MF","-1","GO:0008528","G protein-coupled peptide receptor activity","2/55","145/17158",0.0788002835079416,0.263336397002413,0.237400712253348,"FSHR/NMBR",2
"BP","-1","GO:0015849","organic acid transport","3/54","331/17811",0.0789323512683969,0.298001283398333,0.26392241290981,"SNCA/ACACA/SLC7A3",3
"BP","1","GO:0052547","regulation of peptidase activity","6/121","439/17811",0.0789518270825328,0.278788050893953,0.231665365543482,"SERPINB9/NOD1/TNFRSF10A/FAS/CASP4/CASP5",6
"CC","-1","GO:0030990","intraciliary transport particle","1/57","27/18709",0.0791359146242491,0.33545757452927,0.309786458880759,"KIF17",1
"BP","1","GO:0009266","response to temperature stimulus","4/121","238/17811",0.0791878085599577,0.278788050893953,0.231665365543482,"NOS3/BAG3/YBX3/SLC52A3",4
"BP","1","GO:0051896","regulation of protein kinase B signaling","4/121","238/17811",0.0791878085599577,0.278788050893953,0.231665365543482,"MIR34A/EPHA2/CHI3L1/MIR126",4
"BP","-1","GO:1903707","negative regulation of hemopoiesis","2/54","154/17811",0.0794151583758361,0.298046060361285,0.263962069262864,"HES5/LRRC17",2
"BP","-1","GO:1990845","adaptive thermogenesis","2/54","154/17811",0.0794151583758361,0.298046060361285,0.263962069262864,"UCP1/TRPV2",2
"BP","1","GO:0002709","regulation of T cell mediated immunity","2/121","69/17811",0.0800404958729275,0.280404163410567,0.233008311540343,"IL1R1/IL18R1",2
"BP","1","GO:0034121","regulation of toll-like receptor signaling pathway","2/121","69/17811",0.0800404958729275,0.280404163410567,0.233008311540343,"NLRP6/IRAK3",2
"BP","1","GO:0061035","regulation of cartilage development","2/121","69/17811",0.0800404958729275,0.280404163410567,0.233008311540343,"ZBTB16/ACVRL1",2
"MF","-1","GO:0008574","ATP-dependent microtubule motor activity, plus-end-directed","1/55","26/17158",0.0801437621661395,0.263336397002413,0.237400712253348,"KIF17",1
"MF","-1","GO:0035925","mRNA 3'-UTR AU-rich region binding","1/55","26/17158",0.0801437621661395,0.263336397002413,0.237400712253348,"RBM24",1
"BP","-1","GO:0030509","BMP signaling pathway","2/54","155/17811",0.0803017063782025,0.298046060361285,0.263962069262864,"HES5/ZCCHC12",2
"KEGG","-1","hsa04926","Relaxin signaling pathway","2/29","129/7921",0.0803328777908145,0.453719713560835,0.424183942733468,"2786/5594",2
"BP","1","GO:0002237","response to molecule of bacterial origin","5/121","338/17811",0.0807225744010383,0.282330837144057,0.234609325548371,"CXCL1/LTA/NOS3/IRAK3/SMAD6",5
"BP","1","GO:0051186","cofactor metabolic process","6/121","442/17811",0.0809664984015131,0.282721253405284,0.234933750951759,"MTHFD2/VNN3/VNN2/PDK4/NOS3/ACSL5",6
"BP","1","GO:0051092","positive regulation of NF-kappaB transcription factor activity","3/121","149/17811",0.081159970955582,0.282934515386752,0.235110965917518,"IL18R1/NOD1/IRAK3",3
"MF","1","GO:0042301","phosphate ion binding","1/121","12/17158",0.0814439773921086,0.43522939886112,0.400062605328235,"MTHFD2",1
"MF","1","GO:0070410","co-SMAD binding","1/121","12/17158",0.0814439773921086,0.43522939886112,0.400062605328235,"SMAD6",1
"BP","-1","GO:0010800","positive regulation of peptidyl-threonine phosphorylation","1/54","28/17811",0.0815657074420455,0.298046060361285,0.263962069262864,"MAPK1",1
"BP","-1","GO:0018146","keratan sulfate biosynthetic process","1/54","28/17811",0.0815657074420455,0.298046060361285,0.263962069262864,"B3GNT4",1
"BP","-1","GO:0045686","negative regulation of glial cell differentiation","1/54","28/17811",0.0815657074420455,0.298046060361285,0.263962069262864,"HES5",1
"BP","-1","GO:0060122","inner ear receptor cell stereocilium organization","1/54","28/17811",0.0815657074420455,0.298046060361285,0.263962069262864,"HES5",1
"BP","-1","GO:1902932","positive regulation of alcohol biosynthetic process","1/54","28/17811",0.0815657074420455,0.298046060361285,0.263962069262864,"SNCA",1
"BP","-1","GO:2000108","positive regulation of leukocyte apoptotic process","1/54","28/17811",0.0815657074420455,0.298046060361285,0.263962069262864,"PDCD1",1
"BP","-1","GO:2000765","regulation of cytoplasmic translation","1/54","28/17811",0.0815657074420455,0.298046060361285,0.263962069262864,"RBM24",1
"CC","-1","GO:0044295","axonal growth cone","1/57","28/18709",0.0819455309857964,0.33545757452927,0.309786458880759,"TRPV2",1
"BP","1","GO:0060395","SMAD protein signal transduction","2/121","70/17811",0.0820407868246343,0.285040578266252,0.23686104747687,"RBPMS/TGFB3",2
"BP","-1","GO:1904062","regulation of cation transmembrane transport","3/54","337/17811",0.0822889432237117,0.298046060361285,0.263962069262864,"SNCA/FXYD6/SCN3B",3
"BP","1","GO:0048754","branching morphogenesis of an epithelial tube","3/121","150/17811",0.0824239774274588,0.285040578266252,0.23686104747687,"EPHA2/NOTCH4/COL4A1",3
"KEGG","-1","hsa04728","Dopaminergic synapse","2/29","131/7921",0.082486625319759,0.453719713560835,0.424183942733468,"2786/1816",2
"MF","-1","GO:0008194","UDP-glycosyltransferase activity","2/55","149/17158",0.0825620627267365,0.263336397002413,0.237400712253348,"NDST4/B3GNT4",2
"BP","-1","GO:0002237","response to molecule of bacterial origin","3/54","338/17811",0.0828543902608171,0.298046060361285,0.263962069262864,"IL12RB2/SNCA/MAPK1",3
"MF","1","GO:0008528","G protein-coupled peptide receptor activity","3/121","145/17158",0.0830584398211834,0.43522939886112,0.400062605328235,"CXCR2/CXCR1/NLRP6",3
"MF","-1","GO:0016702","oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen","1/55","27/17158",0.0830968378771401,0.263336397002413,0.237400712253348,"HPDL",1
"MF","-1","GO:0046875","ephrin receptor binding","1/55","27/17158",0.0830968378771401,0.263336397002413,0.237400712253348,"EFNB3",1
"MF","-1","GO:0005506","iron ion binding","2/55","150/17158",0.0835111423342966,0.263336397002413,0.237400712253348,"SNCA/TPH2",2
"BP","1","GO:0062197","cellular response to chemical stress","5/121","342/17811",0.083888273496121,0.285040578266252,0.23686104747687,"ERRFI1/MIR34A/NOS3/FAS/YBX3",5
"BP","-1","GO:0048638","regulation of developmental growth","3/54","340/17811",0.0839903959305897,0.298046060361285,0.263962069262864,"BDNF/TRPV2/MAPK1",3
"BP","1","GO:0002312","B cell activation involved in immune response","2/121","71/17811",0.0840564558436416,0.285040578266252,0.23686104747687,"BATF/BCL3",2
