"Ontology","Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","1","GO:0045956","positive regulation of calcium ion-dependent exocytosis","1/88","19/14006",0.112929906268736,0.382678386924286,0.345543899803143,"CACNA1I",1
"BP","1","GO:0046697","decidualization","1/88","19/14006",0.112929906268736,0.382678386924286,0.345543899803143,"ASH1L",1
"BP","1","GO:0050857","positive regulation of antigen receptor-mediated signaling pathway","1/88","19/14006",0.112929906268736,0.382678386924286,0.345543899803143,"PRKCB",1
"BP","1","GO:0051350","negative regulation of lyase activity","1/88","19/14006",0.112929906268736,0.382678386924286,0.345543899803143,"ADGRV1",1
"BP","1","GO:0062009","secondary palate development","1/88","19/14006",0.112929906268736,0.382678386924286,0.345543899803143,"WNT7A",1
"MF","1","GO:0005086","ARF guanyl-nucleotide exchange factor activity","1/88","19/13992",0.113036664513188,0.299844625866563,0.245486828194847,"PSD",1
"MF","1","GO:0016780","phosphotransferase activity, for other substituted phosphate groups","1/88","19/13992",0.113036664513188,0.299844625866563,0.245486828194847,"GNPTAB",1
"CC","-1","GO:0005923","bicellular tight junction","3/172","99/14487",0.11355313729678,0.468664870373481,0.432585406668374,"CTNNB1/USP53/AMOTL1",3
"CC","-1","GO:0030660","Golgi-associated vesicle membrane","3/172","99/14487",0.11355313729678,0.468664870373481,0.432585406668374,"RASSF9/ITM2B/CLTCL1",3
"CC","1","GO:0045111","intermediate filament cytoskeleton","2/93","90/14487",0.11375473971736,0.235788034638597,0.165465287465682,"LMNB1/DLGAP2",2
"MF","-1","GO:0004867","serine-type endopeptidase inhibitor activity","2/176","46/13992",0.113803793959857,0.462089262765837,0.430064412776964,"ANXA2/CPAMD8",2
"MF","-1","GO:0008235","metalloexopeptidase activity","2/176","46/13992",0.113803793959857,0.462089262765837,0.430064412776964,"CPXM2/MMP15",2
"BP","1","GO:0002688","regulation of leukocyte chemotaxis","2/88","92/14006",0.113829948910171,0.383753989666166,0.346515127807566,"RIPOR2/CAMK1D",2
"BP","1","GO:0120034","positive regulation of plasma membrane bounded cell projection assembly","2/88","92/14006",0.113829948910171,0.383753989666166,0.346515127807566,"RIPOR2/NEURL1",2
"CC","-1","GO:1990351","transporter complex","6/172","278/14487",0.113974639671807,0.468664870373481,0.432585406668374,"CASQ2/SCN7A/GLRA1/CHRNA2/CHRNA6/CHRNA3",6
"BP","-1","GO:0010951","negative regulation of endopeptidase activity","4/169","153/14006",0.114008150297934,0.558235630409472,0.524801463122469,"COL4A3/LEF1/ANXA2/CPAMD8",4
"BP","-1","GO:0001755","neural crest cell migration","2/169","48/14006",0.114014427628377,0.558235630409472,0.524801463122469,"GBX2/SEMA3F",2
"BP","-1","GO:0043551","regulation of phosphatidylinositol 3-kinase activity","2/169","48/14006",0.114014427628377,0.558235630409472,0.524801463122469,"EPHA8/VAV3",2
"BP","-1","GO:1990928","response to amino acid starvation","2/169","48/14006",0.114014427628377,0.558235630409472,0.524801463122469,"DAPL1/RNF152",2
"CC","1","GO:0150034","distal axon","4/93","288/14487",0.114125715395851,0.235788034638597,0.165465287465682,"NGEF/CHRM1/PRKCB/PRRT2",4
"KEGG","-1","hsa04961","Endocrine and other factor-regulated calcium reabsorption","2/79","46/6255",0.114280967179767,0.485307407031407,0.454712550254991,"5332/8218",2
"BP","-1","GO:0001711","endodermal cell fate commitment","1/169","10/14006",0.114352014247683,0.558235630409472,0.524801463122469,"CTNNB1",1
"BP","-1","GO:0002087","regulation of respiratory gaseous exchange by nervous system process","1/169","10/14006",0.114352014247683,0.558235630409472,0.524801463122469,"GLRA1",1
"BP","-1","GO:0005513","detection of calcium ion","1/169","10/14006",0.114352014247683,0.558235630409472,0.524801463122469,"CASQ2",1
"BP","-1","GO:0006067","ethanol metabolic process","1/169","10/14006",0.114352014247683,0.558235630409472,0.524801463122469,"ALDH3B1",1
"BP","-1","GO:0007220","Notch receptor processing","1/169","10/14006",0.114352014247683,0.558235630409472,0.524801463122469,"DNER",1
"BP","-1","GO:0010988","regulation of low-density lipoprotein particle clearance","1/169","10/14006",0.114352014247683,0.558235630409472,0.524801463122469,"ANXA2",1
"BP","-1","GO:0015697","quaternary ammonium group transport","1/169","10/14006",0.114352014247683,0.558235630409472,0.524801463122469,"SLC22A3",1
"BP","-1","GO:0015809","arginine transport","1/169","10/14006",0.114352014247683,0.558235630409472,0.524801463122469,"SLC7A3",1
"BP","-1","GO:0021702","cerebellar Purkinje cell differentiation","1/169","10/14006",0.114352014247683,0.558235630409472,0.524801463122469,"RORA",1
"BP","-1","GO:0021783","preganglionic parasympathetic fiber development","1/169","10/14006",0.114352014247683,0.558235630409472,0.524801463122469,"SEMA3F",1
"BP","-1","GO:0021932","hindbrain radial glia guided cell migration","1/169","10/14006",0.114352014247683,0.558235630409472,0.524801463122469,"LEF1",1
"BP","-1","GO:0031630","regulation of synaptic vesicle fusion to presynaptic active zone membrane","1/169","10/14006",0.114352014247683,0.558235630409472,0.524801463122469,"SYT9",1
"BP","-1","GO:0034309","primary alcohol biosynthetic process","1/169","10/14006",0.114352014247683,0.558235630409472,0.524801463122469,"WNT4",1
"BP","-1","GO:0035723","interleukin-15-mediated signaling pathway","1/169","10/14006",0.114352014247683,0.558235630409472,0.524801463122469,"JAK1",1
"BP","-1","GO:0035999","tetrahydrofolate interconversion","1/169","10/14006",0.114352014247683,0.558235630409472,0.524801463122469,"MTHFD2",1
"BP","-1","GO:0042738","exogenous drug catabolic process","1/169","10/14006",0.114352014247683,0.558235630409472,0.524801463122469,"CYP2S1",1
"BP","-1","GO:0045836","positive regulation of meiotic nuclear division","1/169","10/14006",0.114352014247683,0.558235630409472,0.524801463122469,"WNT4",1
"BP","-1","GO:0045988","negative regulation of striated muscle contraction","1/169","10/14006",0.114352014247683,0.558235630409472,0.524801463122469,"PDE5A",1
"BP","-1","GO:0046710","GDP metabolic process","1/169","10/14006",0.114352014247683,0.558235630409472,0.524801463122469,"CARD11",1
"BP","-1","GO:0048486","parasympathetic nervous system development","1/169","10/14006",0.114352014247683,0.558235630409472,0.524801463122469,"SEMA3F",1
"BP","-1","GO:0048672","positive regulation of collateral sprouting","1/169","10/14006",0.114352014247683,0.558235630409472,0.524801463122469,"WNT3",1
"BP","-1","GO:0048755","branching morphogenesis of a nerve","1/169","10/14006",0.114352014247683,0.558235630409472,0.524801463122469,"SHOX2",1
"BP","-1","GO:0052803","imidazole-containing compound metabolic process","1/169","10/14006",0.114352014247683,0.558235630409472,0.524801463122469,"SLC22A3",1
"BP","-1","GO:0060046","regulation of acrosome reaction","1/169","10/14006",0.114352014247683,0.558235630409472,0.524801463122469,"GLRA1",1
"BP","-1","GO:0060174","limb bud formation","1/169","10/14006",0.114352014247683,0.558235630409472,0.524801463122469,"WNT3",1
"BP","-1","GO:0060315","negative regulation of ryanodine-sensitive calcium-release channel activity","1/169","10/14006",0.114352014247683,0.558235630409472,0.524801463122469,"CASQ2",1
"BP","-1","GO:0060439","trachea morphogenesis","1/169","10/14006",0.114352014247683,0.558235630409472,0.524801463122469,"CTNNB1",1
"BP","-1","GO:0060768","regulation of epithelial cell proliferation involved in prostate gland development","1/169","10/14006",0.114352014247683,0.558235630409472,0.524801463122469,"CTNNB1",1
"BP","-1","GO:0060788","ectodermal placode formation","1/169","10/14006",0.114352014247683,0.558235630409472,0.524801463122469,"CTNNB1",1
"BP","-1","GO:0070106","interleukin-27-mediated signaling pathway","1/169","10/14006",0.114352014247683,0.558235630409472,0.524801463122469,"JAK1",1
"BP","-1","GO:0070669","response to interleukin-2","1/169","10/14006",0.114352014247683,0.558235630409472,0.524801463122469,"JAK1",1
"BP","-1","GO:0071313","cellular response to caffeine","1/169","10/14006",0.114352014247683,0.558235630409472,0.524801463122469,"CASQ2",1
"BP","-1","GO:0071350","cellular response to interleukin-15","1/169","10/14006",0.114352014247683,0.558235630409472,0.524801463122469,"JAK1",1
"BP","-1","GO:0071372","cellular response to follicle-stimulating hormone stimulus","1/169","10/14006",0.114352014247683,0.558235630409472,0.524801463122469,"EPHA8",1
"BP","-1","GO:0071697","ectodermal placode morphogenesis","1/169","10/14006",0.114352014247683,0.558235630409472,0.524801463122469,"CTNNB1",1
"BP","-1","GO:0072075","metanephric mesenchyme development","1/169","10/14006",0.114352014247683,0.558235630409472,0.524801463122469,"WNT4",1
"BP","-1","GO:0090030","regulation of steroid hormone biosynthetic process","1/169","10/14006",0.114352014247683,0.558235630409472,0.524801463122469,"WNT4",1
"BP","-1","GO:1905516","positive regulation of fertilization","1/169","10/14006",0.114352014247683,0.558235630409472,0.524801463122469,"GLRA1",1
"BP","-1","GO:1990403","embryonic brain development","1/169","10/14006",0.114352014247683,0.558235630409472,0.524801463122469,"CTNNB1",1
"KEGG","-1","hsa04020","Calcium signaling pathway","5/79","204/6255",0.114660541221706,0.485307407031407,0.454712550254991,"845/10105/3363/489/5332",5
"CC","-1","GO:0005771","multivesicular body","2/172","49/14487",0.114874816317215,0.468664870373481,0.432585406668374,"STEAP3/LAPTM4B",2
"CC","-1","GO:0005912","adherens junction","4/172","156/14487",0.115041456650997,0.468664870373481,0.432585406668374,"NEXN/HMCN1/CTNNB1/ANXA2",4
"BP","-1","GO:0046928","regulation of neurotransmitter secretion","3/169","98/14006",0.115043508505804,0.558235630409472,0.524801463122469,"CHRNA6/SYT9/CHRNA3",3
"BP","-1","GO:0048565","digestive tract development","3/169","98/14006",0.115043508505804,0.558235630409472,0.524801463122469,"CTNNB1/SHOX2/RBPMS2",3
"MF","1","GO:0004930","G protein-coupled receptor activity","4/88","295/13992",0.11510560450641,0.301533934156701,0.246869887613673,"ADGRV1/ADGRB3/SORCS1/CHRM1",4
"BP","-1","GO:0048732","gland development","7/169","338/14006",0.115174619594644,0.558235630409472,0.524801463122469,"WNT4/WLS/CTNNB1/LEF1/WNT2/PCK2/WNT3",7
"BP","1","GO:0051209","release of sequestered calcium ion into cytosol","2/88","93/14006",0.115876180748606,0.383753989666166,0.346515127807566,"RYR2/JPH4",2
"MF","1","GO:0016922","nuclear receptor binding","2/88","93/13992",0.116066633385714,0.301533934156701,0.246869887613673,"CCDC62/PRKCB",2
"BP","-1","GO:0032368","regulation of lipid transport","3/169","99/14006",0.117644436209616,0.558235630409472,0.524801463122469,"ANXA2/C1QTNF1/LIPG",3
"MF","-1","GO:0016616","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor","3/176","95/13992",0.117712099506126,0.462089262765837,0.430064412776964,"AKR1C2/RDH12/DHRS13",3
"MF","-1","GO:0043621","protein self-association","2/176","47/13992",0.11792097125171,0.462089262765837,0.430064412776964,"KCTD9/CTSC",2
"BP","1","GO:0007215","glutamate receptor signaling pathway","2/88","94/14006",0.117931868445751,0.383753989666166,0.346515127807566,"HOMER1/CACNG3",2
"BP","1","GO:0051283","negative regulation of sequestering of calcium ion","2/88","94/14006",0.117931868445751,0.383753989666166,0.346515127807566,"RYR2/JPH4",2
"CC","1","GO:0030863","cortical cytoskeleton","2/93","92/14487",0.117945584376541,0.241402644658528,0.169405364672651,"RIMS1/PRKCB",2
"BP","-1","GO:0001895","retina homeostasis","2/169","49/14006",0.117964062101926,0.558235630409472,0.524801463122469,"RPE65/RDH12",2
"BP","-1","GO:0046324","regulation of glucose import","2/169","49/14006",0.117964062101926,0.558235630409472,0.524801463122469,"ENPP1/CLTCL1",2
"BP","-1","GO:0050433","regulation of catecholamine secretion","2/169","49/14006",0.117964062101926,0.558235630409472,0.524801463122469,"CHRNA6/SYT9",2
"BP","-1","GO:0060393","regulation of pathway-restricted SMAD protein phosphorylation","2/169","49/14006",0.117964062101926,0.558235630409472,0.524801463122469,"DAB2/GDF10",2
"BP","1","GO:0002089","lens morphogenesis in camera-type eye","1/88","20/14006",0.118510957834358,0.383753989666166,0.346515127807566,"SOX1",1
"BP","1","GO:0008090","retrograde axonal transport","1/88","20/14006",0.118510957834358,0.383753989666166,0.346515127807566,"KIF5A",1
"BP","1","GO:0009954","proximal/distal pattern formation","1/88","20/14006",0.118510957834358,0.383753989666166,0.346515127807566,"DLX2",1
"BP","1","GO:0010831","positive regulation of myotube differentiation","1/88","20/14006",0.118510957834358,0.383753989666166,0.346515127807566,"RIPOR2",1
"BP","1","GO:0018027","peptidyl-lysine dimethylation","1/88","20/14006",0.118510957834358,0.383753989666166,0.346515127807566,"ASH1L",1
"BP","1","GO:0031629","synaptic vesicle fusion to presynaptic active zone membrane","1/88","20/14006",0.118510957834358,0.383753989666166,0.346515127807566,"PRRT2",1
"BP","1","GO:0035493","SNARE complex assembly","1/88","20/14006",0.118510957834358,0.383753989666166,0.346515127807566,"PRRT2",1
"BP","1","GO:0061003","positive regulation of dendritic spine morphogenesis","1/88","20/14006",0.118510957834358,0.383753989666166,0.346515127807566,"BAIAP2",1
"BP","1","GO:0070262","peptidyl-serine dephosphorylation","1/88","20/14006",0.118510957834358,0.383753989666166,0.346515127807566,"PPP2R2C",1
"BP","1","GO:0086014","atrial cardiac muscle cell action potential","1/88","20/14006",0.118510957834358,0.383753989666166,0.346515127807566,"RYR2",1
"BP","1","GO:0086026","atrial cardiac muscle cell to AV node cell signaling","1/88","20/14006",0.118510957834358,0.383753989666166,0.346515127807566,"RYR2",1
"BP","1","GO:0086066","atrial cardiac muscle cell to AV node cell communication","1/88","20/14006",0.118510957834358,0.383753989666166,0.346515127807566,"RYR2",1
"BP","1","GO:0098664","G protein-coupled serotonin receptor signaling pathway","1/88","20/14006",0.118510957834358,0.383753989666166,0.346515127807566,"CHRM1",1
"BP","1","GO:0099500","vesicle fusion to plasma membrane","1/88","20/14006",0.118510957834358,0.383753989666166,0.346515127807566,"PRRT2",1
"MF","1","GO:0004993","G protein-coupled serotonin receptor activity","1/88","20/13992",0.118622635566136,0.30194852689562,0.24720932026542,"CHRM1",1
"MF","1","GO:0099589","serotonin receptor activity","1/88","20/13992",0.118622635566136,0.30194852689562,0.24720932026542,"CHRM1",1
"MF","-1","GO:0005452","inorganic anion exchanger activity","1/176","10/13992",0.118935952559081,0.462089262765837,0.430064412776964,"SLC22A6",1
"MF","-1","GO:0008190","eukaryotic initiation factor 4E binding","1/176","10/13992",0.118935952559081,0.462089262765837,0.430064412776964,"OTX2",1
"MF","-1","GO:0008603","cAMP-dependent protein kinase regulator activity","1/176","10/13992",0.118935952559081,0.462089262765837,0.430064412776964,"PKIB",1
"MF","-1","GO:0015165","pyrimidine nucleotide-sugar transmembrane transporter activity","1/176","10/13992",0.118935952559081,0.462089262765837,0.430064412776964,"SLC35D1",1
"MF","-1","GO:0015347","sodium-independent organic anion transmembrane transporter activity","1/176","10/13992",0.118935952559081,0.462089262765837,0.430064412776964,"SLC22A6",1
"MF","-1","GO:0015368","calcium:cation antiporter activity","1/176","10/13992",0.118935952559081,0.462089262765837,0.430064412776964,"SLC24A3",1
"MF","-1","GO:0016500","protein-hormone receptor activity","1/176","10/13992",0.118935952559081,0.462089262765837,0.430064412776964,"LGR6",1
"MF","-1","GO:0016857","racemase and epimerase activity, acting on carbohydrates and derivatives","1/176","10/13992",0.118935952559081,0.462089262765837,0.430064412776964,"GALM",1
"MF","-1","GO:0016918","retinal binding","1/176","10/13992",0.118935952559081,0.462089262765837,0.430064412776964,"CYP27C1",1
"MF","-1","GO:0019841","retinol binding","1/176","10/13992",0.118935952559081,0.462089262765837,0.430064412776964,"CYP27C1",1
"MF","-1","GO:0030553","cGMP binding","1/176","10/13992",0.118935952559081,0.462089262765837,0.430064412776964,"PDE5A",1
"MF","-1","GO:0047429","nucleoside-triphosphate diphosphatase activity","1/176","10/13992",0.118935952559081,0.462089262765837,0.430064412776964,"ENPP1",1
"MF","-1","GO:0047555","3',5'-cyclic-GMP phosphodiesterase activity","1/176","10/13992",0.118935952559081,0.462089262765837,0.430064412776964,"PDE5A",1
"MF","-1","GO:0070513","death domain binding","1/176","10/13992",0.118935952559081,0.462089262765837,0.430064412776964,"DAPL1",1
"MF","-1","GO:0097493","structural molecule activity conferring elasticity","1/176","10/13992",0.118935952559081,0.462089262765837,0.430064412776964,"EMILIN2",1
"MF","-1","GO:0005261","cation channel activity","6/176","266/13992",0.119444577609295,0.462089262765837,0.430064412776964,"SCN7A/CHRNA2/CHRNA6/ANXA2/CHRNA3/SLC24A3",6
"KEGG","1","hsa04916","Melanogenesis","2/44","85/6255",0.119815856313667,0.476025158867811,0.43290508540073,"7476/5579",2
"BP","1","GO:0007286","spermatid development","2/88","95/14006",0.119996815997387,0.383753989666166,0.346515127807566,"NEURL1/BRIP1",2
"BP","1","GO:0009581","detection of external stimulus","2/88","95/14006",0.119996815997387,0.383753989666166,0.346515127807566,"ADGRV1/CACNB3",2
"BP","1","GO:0051282","regulation of sequestering of calcium ion","2/88","95/14006",0.119996815997387,0.383753989666166,0.346515127807566,"RYR2/JPH4",2
"BP","1","GO:1901890","positive regulation of cell junction assembly","2/88","95/14006",0.119996815997387,0.383753989666166,0.346515127807566,"WNT7A/ADGRB3",2
"BP","1","GO:0010721","negative regulation of cell development","4/88","300/14006",0.120059462730485,0.383753989666166,0.346515127807566,"DLX2/ERBB4/NGEF/WNT7A",4
"BP","-1","GO:0048640","negative regulation of developmental growth","3/169","100/14006",0.120267305364904,0.558235630409472,0.524801463122469,"SEMA3F/NKD1/WNT3",3
"BP","-1","GO:2000278","regulation of DNA biosynthetic process","3/169","100/14006",0.120267305364904,0.558235630409472,0.524801463122469,"CTNNB1/PKIB/TNKS2",3
"BP","-1","GO:0042110","T cell activation","7/169","342/14006",0.120436302971486,0.558235630409472,0.524801463122469,"WNT4/CTNNB1/LEF1/PDE5A/CARD11/LMO1/RORA",7
"BP","1","GO:0071241","cellular response to inorganic substance","3/88","193/14006",0.121505425985802,0.383753989666166,0.346515127807566,"KCNH1/ADGRV1/CPNE5",3
"BP","-1","GO:0071300","cellular response to retinoic acid","2/169","50/14006",0.121947737423332,0.558235630409472,0.524801463122469,"WNT2/WNT3",2
"BP","1","GO:0008593","regulation of Notch signaling pathway","2/88","96/14006",0.12207082943741,0.383753989666166,0.346515127807566,"DLX2/NEURL1",2
"BP","1","GO:0035305","negative regulation of dephosphorylation","2/88","96/14006",0.12207082943741,0.383753989666166,0.346515127807566,"PHACTR1/TMEM132D",2
"BP","1","GO:0097530","granulocyte migration","2/88","96/14006",0.12207082943741,0.383753989666166,0.346515127807566,"RIPOR2/CAMK1D",2
"CC","1","GO:0030175","filopodium","2/93","94/14487",0.122175060185752,0.247743872043331,0.173855348802337,"RIPOR2/BAIAP2",2
"BP","1","GO:0031669","cellular response to nutrient levels","3/88","194/14006",0.122882502613325,0.383753989666166,0.346515127807566,"ELAPOR1/CACNB3/BRIP1",3
"BP","-1","GO:0022037","metencephalon development","3/169","101/14006",0.12291175352512,0.558235630409472,0.524801463122469,"GBX2/RORA/CBLN1",3
"BP","-1","GO:0060071","Wnt signaling pathway, planar cell polarity pathway","3/169","101/14006",0.12291175352512,0.558235630409472,0.524801463122469,"VANGL1/DAB2/NKD1",3
"MF","1","GO:0001664","G protein-coupled receptor binding","3/88","194/13992",0.12314992527479,0.307232264791867,0.251535187548897,"CORT/WNT7A/HOMER1",3
"CC","-1","GO:0002178","palmitoyltransferase complex","1/172","11/14487",0.123156687583299,0.468664870373481,0.432585406668374,"SPTLC3",1
"CC","-1","GO:0031464","Cul4A-RING E3 ubiquitin ligase complex","1/172","11/14487",0.123156687583299,0.468664870373481,0.432585406668374,"TRPC4AP",1
"CC","-1","GO:0032585","multivesicular body membrane","1/172","11/14487",0.123156687583299,0.468664870373481,0.432585406668374,"LAPTM4B",1
"CC","-1","GO:0043256","laminin complex","1/172","11/14487",0.123156687583299,0.468664870373481,0.432585406668374,"NTNG1",1
"CC","-1","GO:0098691","dopaminergic synapse","1/172","11/14487",0.123156687583299,0.468664870373481,0.432585406668374,"CHRNA6",1
"CC","-1","GO:0099144","anchored component of synaptic membrane","1/172","11/14487",0.123156687583299,0.468664870373481,0.432585406668374,"NTNG1",1
"BP","1","GO:0000729","DNA double-strand break processing","1/88","21/14006",0.124057292433999,0.383753989666166,0.346515127807566,"BRIP1",1
"BP","1","GO:0006622","protein targeting to lysosome","1/88","21/14006",0.124057292433999,0.383753989666166,0.346515127807566,"GNPTAB",1
"BP","1","GO:0014850","response to muscle activity","1/88","21/14006",0.124057292433999,0.383753989666166,0.346515127807566,"RYR2",1
"BP","1","GO:0032528","microvillus organization","1/88","21/14006",0.124057292433999,0.383753989666166,0.346515127807566,"RAP1GAP",1
"BP","1","GO:0035024","negative regulation of Rho protein signal transduction","1/88","21/14006",0.124057292433999,0.383753989666166,0.346515127807566,"RIPOR2",1
"BP","1","GO:0035115","embryonic forelimb morphogenesis","1/88","21/14006",0.124057292433999,0.383753989666166,0.346515127807566,"WNT7A",1
"BP","1","GO:0046058","cAMP metabolic process","1/88","21/14006",0.124057292433999,0.383753989666166,0.346515127807566,"PDE8B",1
"BP","1","GO:0099633","protein localization to postsynaptic specialization membrane","1/88","21/14006",0.124057292433999,0.383753989666166,0.346515127807566,"CACNG3",1
"BP","1","GO:0099645","neurotransmitter receptor localization to postsynaptic specialization membrane","1/88","21/14006",0.124057292433999,0.383753989666166,0.346515127807566,"CACNG3",1
"BP","1","GO:0120033","negative regulation of plasma membrane bounded cell projection assembly","1/88","21/14006",0.124057292433999,0.383753989666166,0.346515127807566,"RAP1GAP",1
"BP","1","GO:1900273","positive regulation of long-term synaptic potentiation","1/88","21/14006",0.124057292433999,0.383753989666166,0.346515127807566,"NRGN",1
"BP","1","GO:1903599","positive regulation of autophagy of mitochondrion","1/88","21/14006",0.124057292433999,0.383753989666166,0.346515127807566,"CAMKK2",1
"BP","1","GO:2000114","regulation of establishment of cell polarity","1/88","21/14006",0.124057292433999,0.383753989666166,0.346515127807566,"RIPOR2",1
"MF","1","GO:0005248","voltage-gated sodium channel activity","1/88","21/13992",0.1241738242342,0.307232264791867,0.251535187548897,"CACNA1I",1
"MF","1","GO:0099106","ion channel regulator activity","2/88","97/13992",0.12435591670147,0.307232264791867,0.251535187548897,"CACNB3/PRKCB",2
"CC","-1","GO:0098793","presynapse","9/172","486/14487",0.125040105621777,0.468664870373481,0.432585406668374,"NTNG1/TMEM163/TANC1/CTNNB1/GLRA1/SLC22A3/CHRNA6/SYT9/NTS",9
"BP","-1","GO:0001765","membrane raft assembly","1/169","11/14006",0.125046106101936,0.558235630409472,0.524801463122469,"ANXA2",1
"BP","-1","GO:0010940","positive regulation of necrotic cell death","1/169","11/14006",0.125046106101936,0.558235630409472,0.524801463122469,"HEBP2",1
"BP","-1","GO:0021694","cerebellar Purkinje cell layer formation","1/169","11/14006",0.125046106101936,0.558235630409472,0.524801463122469,"RORA",1
"BP","-1","GO:0031272","regulation of pseudopodium assembly","1/169","11/14006",0.125046106101936,0.558235630409472,0.524801463122469,"KLHL41",1
"BP","-1","GO:0031953","negative regulation of protein autophosphorylation","1/169","11/14006",0.125046106101936,0.558235630409472,0.524801463122469,"ENPP1",1
"BP","-1","GO:0032352","positive regulation of hormone metabolic process","1/169","11/14006",0.125046106101936,0.558235630409472,0.524801463122469,"WNT4",1
"BP","-1","GO:0032656","regulation of interleukin-13 production","1/169","11/14006",0.125046106101936,0.558235630409472,0.524801463122469,"LEF1",1
"BP","-1","GO:0034375","high-density lipoprotein particle remodeling","1/169","11/14006",0.125046106101936,0.558235630409472,0.524801463122469,"LIPG",1
"BP","-1","GO:0042340","keratan sulfate catabolic process","1/169","11/14006",0.125046106101936,0.558235630409472,0.524801463122469,"GNS",1
"BP","-1","GO:0042737","drug catabolic process","1/169","11/14006",0.125046106101936,0.558235630409472,0.524801463122469,"CYP2S1",1
"BP","-1","GO:0043691","reverse cholesterol transport","1/169","11/14006",0.125046106101936,0.558235630409472,0.524801463122469,"LIPG",1
"BP","-1","GO:0050908","detection of light stimulus involved in visual perception","1/169","11/14006",0.125046106101936,0.558235630409472,0.524801463122469,"RPE65",1
"BP","-1","GO:0050962","detection of light stimulus involved in sensory perception","1/169","11/14006",0.125046106101936,0.558235630409472,0.524801463122469,"RPE65",1
"BP","-1","GO:0051280","negative regulation of release of sequestered calcium ion into cytosol","1/169","11/14006",0.125046106101936,0.558235630409472,0.524801463122469,"CASQ2",1
"BP","-1","GO:0051782","negative regulation of cell division","1/169","11/14006",0.125046106101936,0.558235630409472,0.524801463122469,"SUSD2",1
"BP","-1","GO:0051791","medium-chain fatty acid metabolic process","1/169","11/14006",0.125046106101936,0.558235630409472,0.524801463122469,"ABHD3",1
"BP","-1","GO:0060019","radial glial cell differentiation","1/169","11/14006",0.125046106101936,0.558235630409472,0.524801463122469,"LEF1",1
"BP","-1","GO:0060767","epithelial cell proliferation involved in prostate gland development","1/169","11/14006",0.125046106101936,0.558235630409472,0.524801463122469,"CTNNB1",1
"BP","-1","GO:0060856","establishment of blood-brain barrier","1/169","11/14006",0.125046106101936,0.558235630409472,0.524801463122469,"CTNNB1",1
"BP","-1","GO:0070213","protein auto-ADP-ribosylation","1/169","11/14006",0.125046106101936,0.558235630409472,0.524801463122469,"TNKS2",1
"BP","-1","GO:0070672","response to interleukin-15","1/169","11/14006",0.125046106101936,0.558235630409472,0.524801463122469,"JAK1",1
"BP","-1","GO:0070757","interleukin-35-mediated signaling pathway","1/169","11/14006",0.125046106101936,0.558235630409472,0.524801463122469,"JAK1",1
"BP","-1","GO:0071257","cellular response to electrical stimulus","1/169","11/14006",0.125046106101936,0.558235630409472,0.524801463122469,"RPE65",1
"BP","-1","GO:0071361","cellular response to ethanol","1/169","11/14006",0.125046106101936,0.558235630409472,0.524801463122469,"GLRA1",1
"BP","-1","GO:0071696","ectodermal placode development","1/169","11/14006",0.125046106101936,0.558235630409472,0.524801463122469,"CTNNB1",1
"BP","-1","GO:0090481","pyrimidine nucleotide-sugar transmembrane transport","1/169","11/14006",0.125046106101936,0.558235630409472,0.524801463122469,"SLC35D1",1
"BP","-1","GO:1904350","regulation of protein catabolic process in the vacuole","1/169","11/14006",0.125046106101936,0.558235630409472,0.524801463122469,"LAPTM4B",1
"BP","-1","GO:1990822","basic amino acid transmembrane transport","1/169","11/14006",0.125046106101936,0.558235630409472,0.524801463122469,"SLC7A3",1
"BP","-1","GO:2000846","regulation of corticosteroid hormone secretion","1/169","11/14006",0.125046106101936,0.558235630409472,0.524801463122469,"C1QTNF1",1
"BP","-1","GO:2001241","positive regulation of extrinsic apoptotic signaling pathway in absence of ligand","1/169","11/14006",0.125046106101936,0.558235630409472,0.524801463122469,"SRPX",1
"MF","-1","GO:0017048","Rho GTPase binding","4/176","152/13992",0.125119047188467,0.462089262765837,0.430064412776964,"ARHGEF16/VAV3/PLEKHG1/AKAP13",4
"BP","-1","GO:0006638","neutral lipid metabolic process","3/169","102/14006",0.125577417282867,0.558235630409472,0.524801463122469,"GPAT3/PCK2/LIPG",3
"BP","-1","GO:0006639","acylglycerol metabolic process","3/169","102/14006",0.125577417282867,0.558235630409472,0.524801463122469,"GPAT3/PCK2/LIPG",3
"BP","-1","GO:0007189","adenylate cyclase-activating G protein-coupled receptor signaling pathway","3/169","102/14006",0.125577417282867,0.558235630409472,0.524801463122469,"ADGRG6/AKAP13/GPR4",3
"CC","1","GO:0008021","synaptic vesicle","3/93","192/14487",0.125947832316221,0.252009444789269,0.176848733185452,"GABRA2/RAB26/PRRT2",3
"BP","-1","GO:0032515","negative regulation of phosphoprotein phosphatase activity","2/169","51/14006",0.125964070023082,0.558235630409472,0.524801463122469,"PHACTR2/PPP1R17",2
"BP","-1","GO:0048704","embryonic skeletal system morphogenesis","2/169","51/14006",0.125964070023082,0.558235630409472,0.524801463122469,"CTNNB1/SHOX2",2
"BP","-1","GO:0050432","catecholamine secretion","2/169","51/14006",0.125964070023082,0.558235630409472,0.524801463122469,"CHRNA6/SYT9",2
