"","0.5:1e-04","0.5:1e-05","0.5:1e-06","0.75:1e-04","0.75:1e-05","0.75:1e-06","0.9:1e-04","0.9:1e-05","0.9:1e-06"
"1.71",1,1,1,0.999956084531774,0.998814576680131,0.988739849856616,0.037482394357566,0.00748935036056864,0.00132575662202217
"1.72",1,1,1,0.999966272301584,0.99903314306007,0.990371751252698,0.039161038363083,0.00789603644870762,0.00140839453225128
"1.73",1,1,1,0.999974205643324,0.999214397436765,0.991795282201651,0.0409034719782833,0.00832282642894,0.00149588416991964
"1.74",1,1,1,0.999980356317203,0.999364103935351,0.993032407061397,0.0427114754718287,0.00877058191526048,0.00158848757739827
"1.75",1,1,1,0.999985103891268,0.999487253485687,0.994103499121003,0.0445868442307233,0.00924019309347313,0.00168647929864518
"1.76",1,1,1,0.9999887522401,0.999588145801475,0.995027345524225,0.0465313869080032,0.00973257915968218,0.00179014686149548
"1.77",1,1,1,0.999991543431436,0.999670466590879,0.995821171946758,0.0485469234587969,0.0102486887326788,0.00189979127089546
"1.78",1,1,1,0.99999366934023,0.999737359528354,0.996500684162797,0.0506352830640678,0.0107895002377091,0.00201572751279411
"1.79",1,1,1,0.999995281301396,0.999791492700869,0.997080123664561,0.052798301941652,0.0113560222590279,0.0021382850683539
"1.8",1,1,1,0.999996498083021,0.999835119401056,0.997572334587711,0.0550378210445092,0.0119492938585698,0.0022678084380926
"1.81",1,1,1,0.999997412432165,0.999870133274749,0.997988839335985,0.0573556836464388,0.012570384857995,0.00240465767551523
"1.82",1,1,1,0.999998096416412,0.999898117941446,0.998339920479914,0.0597537328158548,0.0132203960813015,0.00254920892973676
"1.83",1,1,1,0.999998605756731,0.999920391294772,0.998634706716864,0.0622338087785667,0.0139004595551337,0.00270185499653786
"1.84",1,1,1,0.999998983321327,0.999938044757517,0.998881260913326,0.0647977461708971,0.0146117386638586,0.00286300587723454
"1.85",1,1,1,0.99999926192645,0.999951977814444,0.999086668496248,0.0674473711848479,0.0153554282564321,0.00303308934467816
"1.86",1,1,1,0.999999466568536,0.999962928177902,0.999257124710063,0.0701844986074274,0.0161327547020325,0.00321255151563515
"1.87",1,1,1,0.999999616192886,0.999971497958765,0.999398019502933,0.0730109287566705,0.0169449758914018,0.00340185742872656
"1.88",1,1,1,0.999999725087032,0.999978176220486,0.999514019043428,0.0759284443172999,0.017793381180806,0.00360149162703727
"1.89",1,1,1,0.999999803972176,0.999983358289568,0.999609143092661,0.0789388070794204,0.0186792912755055,0.0038119587444273
"1.9",1,1,1,0.999999860853263,0.99998736218335,0.999686837663007,0.0820437545840704,0.0196040580496145,0.0040337840945065
"1.91",1,1,1,0.999999901677313,0.999990442497829,0.999750042580397,0.0852449966799195,0.0205690642992258,0.00426751426115035
"1.92",1,1,1,0.999999930840396,0.999992802075797,0.999801253731163,0.0885442119958416,0.0215757234256868,0.00451371768935838
"1.93",1,1,1,0.99999995157585,0.999994601750492,0.999842579915798,0.0919430443345711,0.0226254790459308,0.00477298527517256
"1.94",1,1,1,0.999999966249903,0.999995968433388,0.999875794350922,0.0954430989930976,0.0237198045267959,0.00504593095328942
"1.95",1,1,1,0.999999976585529,0.999997001787755,0.99990238095793,0.0990459390159328,0.0248602024403125,0.00533319228091511
"1.96",1,1,1,0.999999983831011,0.99999777970303,0.999923575653434,0.102753081387837,0.0260482039369857,0.0056354310163258
"1.97",1,1,1,0.999999988886177,0.999998362759449,0.999940402914482,0.106565993173062,0.0272853680341772,0.00595333369050843
"1.98",1,1,1,0.999999992396402,0.99999879784826,0.999953707932358,0.110486087608611,0.0285732808167638,0.00628761217016738
"1.99",1,1,1,0.999999994822229,0.99999912109051,0.999964184694807,0.114514720159486,0.0299135545473525,0.00663900421029684
"2",1,1,1,0.999999996490642,0.999999360177008,0.999972400349726,0.118653184544309,0.0313078266834358,0.00700827399442516
"2.01",1,1,1,0.999999997632626,0.999999536233718,0.999978816205956,0.122902708740151,0.0327577587990036,0.0073962126605529
"2.02",1,1,1,0.999999998410526,0.999999665300542,0.999983805720711,0.127264450975804,0.0342650354082586,0.00780363881071522
"2.03",1,1,1,0.999999998937863,0.999999759497117,0.999987669810361,0.131739495723147,0.0358313626892496,0.00823139900201175
"2.04",1,1,1,0.999999999293615,0.999999827936804,0.999990649803337,0.136328849696614,0.0374584671053974,0.00868036821686125
"2.05",1,1,1,0.999999999532448,0.999999877439326,0.999992938332488,0.14103343787116,0.0391480939230866,0.00915145031015363
"2.06",1,1,1,0.999999999692009,0.999999913083377,0.999994688440467,0.145854099529431,0.0409020056236938,0.00964557843088676
"2.07",1,1,1,0.999999999798089,0.999999938632811,0.999996021146861,0.150791584349183,0.0427219802086463,0.0101637154157976
"2.08",1,1,1,0.999999999868268,0.999999956863541,0.999997031700661,0.155846548542253,0.0446098093963427,0.0107068541524181
"2.09",1,1,1,0.999999999914469,0.999999969812937,0.99999779471698,0.161019551056657,0.0465672967100212,0.011276017908911
"2.1",1,1,1,0.999999999944735,0.999999978969062,0.999998368373294,0.166311049853612,0.0485962554559292,0.0118722606279722
"2.11",1,1,1,0.999999999964465,0.999999985413498,0.9999987978182,0.171721398271451,0.0506985065914353,0.0124966671820188
"2.12",1,1,1,0.999999999977262,0.999999989928555,0.999999117925109,0.177250841488571,0.0528758764830286,0.013150353586821
"2.13",1,1,1,0.999999999985521,0.999999993077324,0.999999355504501,0.182899513097647,0.0551301945544643,0.0138344671706796
"2.14",1,1,1,0.999999999990826,0.999999995263133,0.999999531071488,0.188667431803445,0.0574632908256486,0.0145501866962032
"2.15",1,1,1,0.999999999994216,0.999999996773461,0.999999660250388,0.194554498256555,0.0598769933432048,0.0152987224316931
"2.16",1,1,1,0.999999999996371,0.999999997812214,0.999999754884831,0.200560492035393,0.0623731255040213,0.0160813161691088
"2.17",1,1,1,0.999999999997734,0.999999998523313,0.999999823910421,0.206685068788733,0.0649535032734547,0.0168992411855612
"2.18",1,1,1,0.999999999998592,0.999999999007841,0.999999874037063,0.212927757550938,0.0676199323002546,0.0177538021452559
"2.19",1,1,1,0.99999999999913,0.999999999336445,0.999999910279638,0.219287958241892,0.0703742049306646,0.0186463349388015
"2.2",1,1,1,0.999999999999465,0.999999999558257,0.999999936368541,0.225764939363441,0.0732180971245709,0.0195782064567952
"2.21",1,1,1,0.999999999999672,0.999999999707279,0.999999955065603,0.232357835903891,0.076153365276983,0.0205508142946053
"2.22",1,1,1,0.999999999999801,0.999999999806927,0.99999996840592,0.23906564746181,0.0791817429485582,0.0215655863852922
"2.23",1,1,1,0.999999999999879,0.999999999873245,0.999999977881995,0.245887236600015,0.0823049375093114,0.0226239805576358
"2.24",1,1,1,0.999999999999927,0.999999999917171,0.999999984583234,0.252821327440237,0.0855246267000956,0.0237274840162827
"2.25",1,1,1,0.999999999999956,0.999999999946127,0.999999989301043,0.259866504508473,0.0888424551168681,0.0248776127410801
"2.26",1,1,1,0.999999999999974,0.999999999965125,0.999999992607621,0.267021211840549,0.0922600306232202,0.0260759108027301
"2.27",1,1,1,0.999999999999985,0.99999999997753,0.999999994914714,0.274283752356848,0.0957789206970679,0.0273239495919781
"2.28",1,1,1,0.999999999999991,0.99999999998559,0.999999996517197,0.281652287514538,0.0994006487178691,0.0286233269596475
"2.29",1,1,1,0.999999999999995,0.999999999990803,0.999999997625247,0.289124837245003,0.103126690201151,0.0299756662649331
"2.3",1,1,1,0.999999999999997,0.999999999994158,0.999999998387951,0.296699280183452,0.106958468987585,0.0313826153295009
"2.31",1,1,1,0.999999999999998,0.999999999996307,0.999999998910563,0.304373354196947,0.110897353394259,0.0328458452950673
"2.32",1,1,1,0.999999999999999,0.999999999997676,0.999999999267034,0.312144657216294,0.114944652336227,0.0343670493822955
"2.33",1,1,1,0.999999999999999,0.999999999998545,0.999999999509072,0.320010648376403,0.119101611426816,0.0359479415490077
"2.34",1,1,1,1,0.999999999999093,0.999999999672661,0.327968649468866,0.123369409065579,0.0375902550459011
"2.35",1,1,1,1,0.999999999999438,0.99999999978272,0.336015846709573,0.12774915252313,0.039295740868156
"2.36",1,1,1,1,0.999999999999653,0.999999999856427,0.344149292823264,0.13224187403251,0.0410661661015381
"2.37",1,1,1,1,0.999999999999787,0.99999999990556,0.352365909445944,0.136848526897024,0.0429033121618344
"2.38",1,1,1,1,0.99999999999987,0.999999999938161,0.360662489845063,0.141569981624833,0.0448089729267047
"2.39",1,1,1,1,0.999999999999921,0.999999999959692,0.369035701956399,0.146407022100897,0.0467849527593038
"2.4",1,1,1,1,0.999999999999952,0.999999999973847,0.377482091735473,0.151360341807088,0.0488330644232992
"2.41",1,1,1,1,0.999999999999971,0.999999999983109,0.385998086820356,0.156430540101589,0.0509551268892127
"2.42",1,1,1,1,0.999999999999983,0.999999999989141,0.394580000501573,0.161618118568861,0.0531529630323238
"2.43",1,1,1,1,0.99999999999999,0.999999999993051,0.403224035993829,0.16692347745166,0.0554283972226914
"2.44",1,1,1,1,0.999999999999994,0.999999999995573,0.41192629100314,0.172346912176726,0.0577832528081976
"2.45",1,1,1,1,0.999999999999996,0.999999999997193,0.420682762581933,0.17788860998587,0.0602193494918666
"2.46",1,1,1,1,0.999999999999998,0.999999999998229,0.429489352263595,0.183548646684252,0.062738500605073
"2.47",1,1,1,1,0.999999999999999,0.999999999998887,0.438341871466913,0.189326983517685,0.0653425102786399
"2.48",1,1,1,1,0.999999999999999,0.999999999999304,0.447236047159815,0.195223464190761,0.0680331705142031
"2.49",1,1,1,1,1,0.999999999999567,0.456167527770819,0.201237812037566,0.070812258158629
"2.5",1,1,1,1,1,0.999999999999732,0.465131889335611,0.207369627356637,0.0736815317846681
"2.51",1,1,1,1,1,0.999999999999835,0.474124641865232,0.213618384921673,0.0766427284814497
"2.52",1,1,1,1,1,0.999999999999899,0.483141235921449,0.219983431679319,0.0796975605588399
"2.53",1,1,1,1,1,0.999999999999938,0.492177069383988,0.226463984645105,0.0828477121701131
"2.54",1,1,1,1,1,0.999999999999962,0.50122749439352,0.233059129008324,0.0860948358578113
"2.55",1,1,1,1,1,0.999999999999977,0.510287824453496,0.239767816456336,0.0894405490281085
"2.56",1,1,1,1,1,0.999999999999986,0.519353341673205,0.246588863728349,0.0928864303594141
"2.57",1,1,1,1,1,0.999999999999992,0.528419304133791,0.253520951408349,0.0964340161513967
"2.58",1,1,1,1,1,0.999999999999995,0.537480953358342,0.260562622966346,0.100084796621022
"2.59",1,1,1,1,1,0.999999999999997,0.546533521866619,0.267712284056562,0.10384021215263
"2.6",1,1,1,1,1,0.999999999999998,0.55557224079462,0.274968202080695,0.10770164950949
"2.61",1,1,1,1,1,0.999999999999999,0.564592347558619,0.282328506023654,0.111670438014685
"2.62",1,1,1,1,1,0.999999999999999,0.573589093543176,0.289791186568623,0.115747845709557
"2.63",1,1,1,1,1,1,0.582557751792244,0.297354096497524,0.119935075498351
"2.64",1,1,1,1,1,1,0.591493624682425,0.305014951382258,0.12423326128804
"2.65",1,1,1,1,1,1,0.600392051557248,0.312771330571277,0.128643464132687
"2.66",1,1,1,1,1,1,0.609248416301478,0.320620678475292,0.133166668392022
"2.67",1,1,1,1,1,1,0.618058154834391,0.328560306154968,0.137803777914209
"2.68",1,1,1,1,1,1,0.626816762501229,0.336587393212699,0.142555612253106
"2.69",1,1,1,1,1,1,0.635519801342249,0.344698989989519,0.147422902930531
"2.7",1,1,1,1,1,1,0.6441629072191,0.352892020067394,0.152406289754328
"2.71",1,1,1,1,1,1,0.652741796778685,0.361163283076065,0.157506317203207
"2.72",1,1,1,1,1,1,0.661252274235151,0.369509457802741,0.16272343088951
"2.73",1,1,1,1,1,1,0.669690237951208,0.377927105601883,0.168057974111202
"2.74",1,1,1,1,1,1,0.67805168680063,0.38641267410134,0.173510184504492
"2.75",1,1,1,1,1,1,0.686332726294469,0.394962501200123,0.17908019080855
"2.76",1,1,1,1,1,1,0.694529574454356,0.403572819352044,0.184768009753817
"2.77",1,1,1,1,1,1,0.702638567417063,0.412239760128482,0.190573543085416
"2.78",1,1,1,1,1,1,0.710656164755418,0.420959359052526,0.196496574733092
"2.79",1,1,1,1,1,1,0.71857895450167,0.429727560695752,0.202536768139035
"2.8",1,1,1,1,1,1,0.726403657860387,0.438540224027929,0.208693663754807
"2.81",1,1,1,1,1,1,0.734127133599072,0.447393128008976,0.214966676718396
"2.82",1,1,1,1,1,1,0.741746382105788,0.456281977411616,0.221355094722214
"2.83",1,1,1,1,1,1,0.749258549104265,0.465202408862185,0.227858076082577
"2.84",1,1,1,1,1,1,0.756660929018135,0.474149997086272,0.234474648020876
"2.85",1,1,1,1,1,1,0.763950967977169,0.483120261345014,0.241203705166316
"2.86",1,1,1,1,1,1,0.771126266459664,0.492108672047025,0.248044008289666
"2.87",1,1,1,1,1,1,0.778184581566371,0.501110657520289,0.254994183277007
"2.88",1,1,1,1,1,1,0.785123828922622,0.510121610927589,0.262052720351998
"2.89",1,1,1,1,1,1,0.791942084206652,0.519136897308404,0.269217973554576
"2.9",1,1,1,1,1,1,0.798637584303324,0.528151860729678,0.276488160483511
"2.91",1,1,1,1,1,1,0.8052087280838,0.537161831527276,0.283861362309505
"2.92",1,1,1,1,1,1,0.811654076812953,0.546162133619523,0.291335524064931
"2.93",1,1,1,1,1,1,0.817972354187551,0.555148091873801,0.298908455215563
"2.94",1,1,1,1,1,1,0.82416244600948,0.564115039506901,0.306577830518932
"2.95",1,1,1,1,1,1,0.830223399499491,0.57305832549947,0.314341191173095
"2.96",1,1,1,1,1,1,0.836154422258074,0.581973322004857,0.322195946258916
"2.97",1,1,1,1,1,1,0.841954880881257,0.590855431732398,0.330139374477955
"2.98",1,1,1,1,1,1,0.84762429924012,0.599700095285236,0.33816862618734
"2.99",1,1,1,1,1,1,0.853162356433947,0.608502798432841,0.346280725732004
"3",1,1,1,1,1,1,0.858568884427843,0.617259079298355,0.354472574073803
"3.01",1,1,1,1,1,1,0.863843865386612,0.625964535441298,0.362740951716066
"3.02",1,1,1,1,1,1,0.868987428717534,0.634614830816229,0.371082521921225
"3.03",1,1,1,1,1,1,0.8739998478355,0.643205702588468,0.379493834218155
"3.04",1,1,1,1,1,1,0.878881536664684,0.651732967788279,0.387971328194959
"3.05",1,1,1,1,1,1,0.883633045891617,0.660192529785479,0.396511337571903
"3.06",1,1,1,1,1,1,0.888255058985095,0.668580384566952,0.405110094548287
"3.07",1,1,1,1,1,1,0.89274838799891,0.676892626800212,0.413763734416053
"3.08",1,1,1,1,1,1,0.897113969173822,0.685125455666826,0.422468300431992
"3.09",1,1,1,1,1,1,0.901352858355588,0.693275180450283,0.431219748939451
"3.1",1,1,1,1,1,1,0.905466226246115,0.701338225863696,0.440013954729584
"3.11",1,1,1,1,1,1,0.909455353505108,0.709311137103616,0.448846716631199
"3.12",1,1,1,1,1,1,0.913321625719651,0.717190584617146,0.457713763317505
"3.13",1,1,1,1,1,1,0.917066528259301,0.724973368570536,0.466610759317072
"3.14",1,1,1,1,1,1,0.920691641034251,0.732656423008463,0.475533311215658
"3.15",1,1,1,1,1,1,0.924198633174017,0.740236819694195,0.484476974034725
"3.16",1,1,1,1,1,1,0.927589257644059,0.747711771622063,0.493437257771689
"3.17",1,1,1,1,1,1,0.930865345817419,0.755078636194639,0.502409634086377
"3.18",1,1,1,1,1,1,0.934028802018292,0.762334918058267,0.511389543117495
"3.19",1,1,1,1,1,1,0.937081598054045,0.769478271591742,0.520372400412264
"3.2",1,1,1,1,1,1,0.940025767751849,0.776506503044093,0.529353603951942
"3.21",1,1,1,1,1,1,0.942863401515595,0.783417572318613,0.538328541255545
"3.22",1,1,1,1,1,1,0.945596640918318,0.790209594401544,0.547292596543453
"3.23",1,1,1,1,1,1,0.948227673344748,0.796880840434903,0.556241157942553
"3.24",1,1,1,1,1,1,0.950758726698049,0.803429738434246,0.565169624714036
"3.25",1,1,1,1,1,1,0.953192064184141,0.809854873653226,0.574073414484968
"3.26",1,1,1,1,1,1,0.955529979186364,0.816154988598074,0.582947970464444
"3.27",1,1,1,1,1,1,0.957774790242474,0.822328982696146,0.591788768625253
"3.28",1,1,1,1,1,1,0.959928836135304,0.828375911623902,0.600591324831813
"3.29",1,1,1,1,1,1,0.961994471107585,0.834294986300662,0.609351201895358
"3.3",1,1,1,1,1,1,0.963974060210701,0.840085571555592,0.618064016537458
"3.31",1,1,1,1,1,1,0.965869974796326,0.845747184476321,0.626725446243141
"3.32",1,1,1,1,1,1,0.967684588159084,0.851279492448581,0.635331235985268
"3.33",1,1,1,1,1,1,0.969420271337586,0.856682310897137,0.643877204802103
"3.34",1,1,1,1,1,1,0.971079389080339,0.861955600739135,0.652359252210471
"3.35",1,1,1,1,1,1,0.972664295982243,0.867099465561801,0.660773364437484
"3.36",1,1,1,1,1,1,0.974177332796566,0.872114148537144,0.669115620454248
"3.37",1,1,1,1,1,1,0.975620822926478,0.877000029086997,0.677382197795693
"3.38",1,1,1,1,1,1,0.97699706909944,0.881757619312364,0.685569378151372
"3.39",1,1,1,1,1,1,0.978308350226982,0.886387560201527,0.693673552712692
"3.4",1,1,1,1,1,1,0.979556918451626,0.890890617631958,0.701691227263127
"3.41",1,1,1,1,1,1,0.980744996381976,0.89526767818135,0.709619026998419
"3.42",1,1,1,1,1,1,0.981874774516315,0.89951974476357,0.717453701065111
"3.43",1,1,1,1,1,1,0.98294840885433,0.903647932105495,0.725192126806339
"3.44",1,1,1,1,1,1,0.983968018695937,0.907653462080986,0.732831313705077
"3.45",1,1,1,1,1,1,0.984935684625587,0.911537658918335,0.74036840701585
"3.46",1,1,1,1,1,1,0.985853446679791,0.915301944297625,0.747800691077118
"3.47",1,1,1,1,1,1,0.986723302695084,0.918947832354435,0.755125592297557
"3.48",1,1,1,1,1,1,0.98754720683311,0.922476924606246,0.762340681810557
"3.49",1,1,1,1,1,1,0.988327068279026,0.925890904817822,0.769443677792415
"3.5",1,1,1,1,1,1,0.989064750108984,0.929191533821594,0.776432447440805
"3.51",1,1,1,1,1,1,0.989762068322017,0.932380644308882,0.783305008611229
"3.52",1,1,1,1,1,1,0.990420791031315,0.935460135607439,0.79005953111031
"3.53",1,1,1,1,1,1,0.991042637809515,0.938431968460489,0.79669433764594
"3.54",1,1,1,1,1,1,0.991629279182356,0.941298159821984,0.803207904435367
"3.55",1,1,1,1,1,1,0.992182336264766,0.94406077768235,0.809598861473441
"3.56",1,1,1,1,1,1,0.99270338053326,0.946721935938527,0.815865992464375
"3.57",1,1,1,1,1,1,0.993193933728318,0.949283789321495,0.82200823442133
"3.58",1,1,1,1,1,1,0.993655467880269,0.951748528393967,0.828024676939328
"3.59",1,1,1,1,1,1,0.99408940545211,0.954118374630263,0.83391456114786
"3.6",1,1,1,1,1,1,0.994497119592588,0.956395575589745,0.839677278350617
"3.61",1,1,1,1,1,1,0.994879934492834,0.958582400194526,0.845312368360681
"3.62",1,1,1,1,1,1,0.995239125839829,0.96068113412147,0.850819517540384
"3.63",1,1,1,1,1,1,0.995575921359976,0.962694075317757,0.85619855655592
"3.64",1,1,1,1,1,1,0.995891501446122,0.964623529648604,0.861449457857523
"3.65",1,1,1,1,1,1,0.996186999861399,0.966471806684937,0.866572332896854
"3.66",1,1,1,1,1,1,0.996463504513391,0.968241215638109,0.871567429093821
"3.67",1,1,1,1,1,1,0.99672205829221,0.969934061447971,0.876435126565759
"3.68",1,1,1,1,1,1,0.996963659966213,0.971552641029861,0.881175934632404
"3.69",1,1,1,1,1,1,0.997189265129263,0.973099239685339,0.885790488110633
"3.7",1,1,1,1,1,1,0.997399787193565,0.97457612768074,0.890279543413369
"3.71",1,1,1,1,1,1,0.997596098422337,0.975985556996873,0.894643974467408
"3.72",1,1,1,1,1,1,0.997779030996761,0.977329758252521,0.898884768465269
"3.73",1,1,1,1,1,1,0.997949378111853,0.978610937803624,0.903003021466377
"3.74",1,1,1,1,1,1,0.99810789509615,0.979831275019417,0.906999933863103
"3.75",1,1,1,1,1,1,0.998255300550298,0.98099291973607,0.910876805727278
"3.76",1,1,1,1,1,1,0.998392277499904,0.982097989887782,0.914635032052854
"3.77",1,1,1,1,1,1,0.998519474558235,0.983148569314632,0.918276097910402
"3.78",1,1,1,1,1,1,0.998637507094584,0.984146705745934,0.921801573529025
"3.79",1,1,1,1,1,1,0.998746958404403,0.985094408957264,0.925213109321163
"3.8",1,1,1,1,1,1,0.998848380877521,0.985993649098814,0.928512430865585
"3.81",1,1,1,1,1,1,0.998942297161029,0.986846355192212,0.931701333863584
"3.82",1,1,1,1,1,1,0.999029201313663,0.987654413792529,0.93478167908314
"3.83",1,1,1,1,1,1,0.99910955994875,0.988419667811699,0.937755387305433
"3.84",1,1,1,1,1,1,0.999183813363039,0.989143915499252,0.940624434287724
"3.85",1,1,1,1,1,1,0.999252376648952,0.989828909575858,0.94339084575615
"3.86",1,1,1,1,1,1,0.999315640788048,0.990476356514855,0.94605669244153
"3.87",1,1,1,1,1,1,0.999373973723702,0.991087915966679,0.948624085170738
"3.88",1,1,1,1,1,1,0.999427721411203,0.991665200320806,0.951095170025658
"3.89",1,1,1,1,1,1,0.999477208843734,0.992209774399648,0.953472123581136
"3.9",1,1,1,1,1,1,0.999522741052838,0.992723155278608,0.95575714823275
"3.91",1,1,1,1,1,1,0.999564604082214,0.993206812226385,0.957952467624564
"3.92",1,1,1,1,1,1,0.999603065933843,0.993662166759463,0.960060322186366
"3.93",1,1,1,1,1,1,0.999638377485643,0.994090592804649,0.962082964789253
"3.94",1,1,1,1,1,1,0.999670773379993,0.994493416963457,0.964022656527677
"3.95",1,1,1,1,1,1,0.999700472882642,0.99487191887209,0.965881662635424
"3.96",1,1,1,1,1,1,0.999727680711658,0.995227331650779,0.967662248542241
"3.97",1,1,1,1,1,1,0.999752587836206,0.995560842436256,0.969366676077161
"3.98",1,1,1,1,1,1,0.999775372245081,0.995873592991183,0.970997199823821
"3.99",1,1,1,1,1,1,0.999796199685027,0.996166680384411,0.972556063632403
"4",1,1,1,1,1,1,0.999815224369007,0.996441157736062,0.974045497292101
