"Image Location","Analysis Region","Algorithm Name","Object Id","XMin","XMax","YMin","YMax","Non Fluoro Nuclei","POU4F1+ Nuclei","CHAT+ Nuclei","CHAT+POU4F1-","EBF3+ Nuclei","EBF3+POU4F1-","CCK+ Nuclei","CCK+POU4F1-","CHAT+EBF3+","CHAT+EBF3+POU4F1-","EBF3+CCK+","EBF3+CCK+POU4F1-","CHAT+CCK+","CHAT+CCK+POU4F1-","CHAT+CCK+EBF3+","POU4F1-CCK+CHAT+EBF3+","20x DAPI Positive","20x DAPI Positive Nucleus","20x DAPI Nucleus Intensity","20x DAPI Positive Cytoplasm","20x DAPI Cytoplasm Intensity","POU4F1 - 520 Copies","POU4F1 - 520 Area (µm²)","POU4F1 - 520 Classification","POU4F1 - 520 Cell Intensity","POU4F1 - 520 Avg Intensity","CHAT - 570 Copies","CHAT - 570 Area (µm²)","CHAT - 570 Classification","CHAT - 570 Cell Intensity","CHAT - 570 Avg Intensity","EBF3 - 620 Copies","EBF3 - 620 Area (µm²)","EBF3 - 620 Classification","EBF3 - 620 Cell Intensity","EBF3 - 620 Avg Intensity","CCK - 690 Copies","CCK - 690 Area (µm²)","CCK - 690 Classification","CCK - 690 Cell Intensity","CCK - 690 Avg Intensity","Cell Area (µm²)","Cytoplasm Area (µm²)","Nucleus Area (µm²)","Nucleus Perimeter (µm)","Nucleus Roundness"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","3033","4856","4880","3091","3121","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3552.3977","0","504.81833","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","91.64214","56.391582","35.25056","28.052942","0.677368"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","3034","5106","5132","3091","3112","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3124.0986","0","233.84206","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","76.368454","55.134296","21.234154","21.147602","0.684149"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","3035","5092","5113","3095","3119","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2537.614","0","319.86066","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","70.92021","51.12961","19.790606","20.500227","0.752343"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","3036","4876","4897","3096","3131","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3561.4214","0","469.38852","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","117.532906","55.97249","61.56042","36.253033","0.78002"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","3037","4896","4921","3099","3128","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3697.6785","0","303.76578","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","112.03811","66.4033","45.634808","29.347694","0.797488"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","3038","5068","5100","3108","3142","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3547.057","0","297.64847","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","133.59822","82.79458","50.803646","33.879322","0.659285"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","3039","4785","4824","3111","3139","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3580.8057","0","314.39447","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","157.11412","101.0485","56.06562","35.389866","0.715148"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","3040","5117","5144","3121","3149","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3676.5007","0","397.19543","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","103.42337","65.28571","38.13766","29.347694","0.700142"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","3041","5143","5166","3125","3151","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3657.446","0","425.21185","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","73.80731","35.39026","38.417057","28.700317","0.748745"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","3042","4915","4939","3130","3151","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3291.9446","0","237.7155","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","73.527916","60.070305","13.457611","15.968598","0.765782"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","3043","5147","5193","3133","3167","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3556.1682","0","332.82623","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","181.00255","85.21602","95.78653","48.33738","0.698592"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","3044","5097","5121","3133","3155","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3317.8484","0","306.41333","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","76.55472","61.513855","15.040859","16.40018","0.802725"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","3045","5178","5208","3144","3170","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3639.1519","0","327.13928","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","87.54432","42.794273","44.75005","31.28982","0.736816"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","3046","4954","4983","3145","3175","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3621.6624","0","473.6975","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","124.284996","74.505806","49.77919","30.858236","0.893048"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","3047","4975","5000","3155","3184","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","3535.9875","0","309.75418","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.465661","1","481.3075","1033.6","91.31618","50.012024","41.304157","30.858236","0.725018"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","3048","4924","4950","3155","3176","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2445.4888","0","277.24948","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","83.21367","66.44987","16.763805","18.126516","0.709215"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","3049","4786","4821","3159","3188","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3718.109","0","293.14346","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","153.62166","98.0217","55.599957","33.23195","0.818528"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","3050","4991","5018","3168","3191","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3603.0137","0","326.65524","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","84.19156","50.244854","33.94671","28.268734","0.703284"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","3051","6915","6945","3997","4028","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3695.518","0","313.17538","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","132.01497","88.14968","43.86529","30.642445","0.77639"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","3052","6886","6914","4005","4029","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2741.326","0","326.37137","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","95.553696","57.555737","37.99796","33.016155","0.615115"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","3053","7082","7117","4004","4033","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3350.0798","0","400.424","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","146.40392","96.20562","50.198288","32.36878","0.768249"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","3054","6865","6891","4010","4032","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","3305.8792","0","423.9543","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.558794","1","558.2813","999.0833","79.06929","54.01671","25.052578","22.873938","0.695463"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","3055","6981","7015","4015","4049","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","2523.4392","0","462.82697","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.83819","1","919.82074","1097.3889","164.0059","93.92388","70.08202","39.48991","0.790539"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","3056","7012","7034","4016","4044","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3259.9404","0","500.46515","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","94.90177","53.457916","41.443855","29.779278","0.754228"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","3057","7033","7057","4021","4048","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","3249.0474","0","355.91193","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.558794","1","582.03","1041.5834","100.9088","64.49409","36.41471","26.758192","0.762878"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","3058","6878","6905","4027","4048","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3252.2253","0","382.4065","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","84.09843","63.2368","20.861626","20.284435","0.799036"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","3059","7035","7066","4049","4081","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3174.0552","0","396.20892","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","141.0488","92.94599","48.10281","32.36878","0.809478"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","3060","6855","6890","4051","4076","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3614.1082","0","352.77304","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","122.09639","86.380165","35.71622","28.91611","0.661712"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","3061","6885","6908","4065","4087","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","463.7343","0","136.88576","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","73.76075","61.141327","12.619421","16.40018","0.653322"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","3062","6838","6864","4066","4092","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2603.4404","0","356.36868","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.97748","73.76075","26.21673","22.442354","0.822644"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","3063","6919","6967","4107","4142","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3240.9917","0","389.33606","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","236.4628","136.20593","100.256874","52.22163","0.612784"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","3064","6862","6890","4118","4143","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1806.8914","0","303.41763","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","378","61.653553","4","232388.88","3769.2695","102.49205","75.483696","27.008354","23.305521","0.821325"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","3065","7148","7177","4124","4156","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3569.2996","0","381.1639","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","132.01497","90.33829","41.676685","30.642445","0.719217"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","3066","7070","7094","4141","4162","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","918.3693","0","160.54008","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","74.924904","61.56042","13.364479","17.26335","0.665461"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","3067","7077","7111","4157","4188","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3189.2585","0","514.23346","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","152.13155","97.7423","54.389236","33.23195","0.821383"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","3068","6839","6869","4177","4203","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3529.4429","0","344.97336","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","121.397896","82.18922","39.20868","27.189775","0.860286"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","3069","7023","7051","4189","4221","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3703.923","0","294.76657","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","134.7158","89.96576","44.75005","29.347694","0.858646"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","3070","6843","6868","4204","4222","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","411.37292","0","128.47552","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","74.040146","59.930607","14.109537","16.40018","0.728159"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","3071","6991","7018","4204","4240","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","3533.489","0","351.33884","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.60536","1","716.09393","1182.9231","144.40157","95.92622","48.47534","31.937197","0.709827"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","3072","7061","7091","4205","4236","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3556.9722","0","365.31516","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","116.04279","69.1507","46.89209","33.23195","0.79506"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","3073","7047","7075","4218","4247","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3025.1357","0","527.157","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","103.00428","63.190235","39.81404","28.700317","0.856587"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","3074","6842","6875","4229","4259","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3536.0227","0","381.16296","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","139.51212","94.29641","45.21571","31.937197","0.701842"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","3075","7149","7174","4242","4273","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3271.1887","0","377.57422","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","105.79824","78.41736","27.380884","25.031857","0.721519"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","3076","6888","6917","4310","4342","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2751.7927","0","310.9632","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","125.216324","91.08335","34.132973","30.642445","0.658017"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","3077","7155","7190","4323","4359","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","2037.4971","0","433.67612","0","0","0","0","0","0","0","0","0","0","24","5.727634","4","14404.114","2514.8455","9","3.585592","2","4932.1914","1375.5585","165.49602","86.98553","78.51049","40.784664","0.867092"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","3078","6790","6828","4327","4362","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3609.3108","0","343.42844","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","180.76971","110.64112","70.12859","40.353077","0.701417"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","3079","7177","7203","4340","4368","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","3264.7068","0","575.0561","0","0","0","0","0","0","0","0","0","0","2","0.558794","1","973.6512","1742.4166","6","2.793968","2","3421.5396","1224.6167","86.473305","42.32861","44.14469","31.721403","0.771818"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","3080","7155","7186","4365","4395","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3487.6394","0","338.2848","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","140.62971","92.713165","47.916546","30.210861","0.863844"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","3081","6928","6963","4374","4410","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3546.8337","0","357.4185","4","1.536682","2","2232.5664","1452.8485","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","159.11646","85.12289","73.993576","40.56887","0.80991"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","3082","7075","7105","4376","4407","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","3602.3916","0","317.58368","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","2.654269","2","3801.6587","1432.2808","140.62971","92.94599","47.683716","29.779278","0.795636"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","3083","6884","6906","4377","4400","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3344.417","0","299.26846","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","77.16007","61.746685","15.413388","16.831766","0.895667"
